2019-05-30 04:27:11.150971: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-30 04:27:11.159735: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2599975000 Hz
2019-05-30 04:27:11.159923: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae724b900 executing computations on platform Host. Devices:
2019-05-30 04:27:11.159951: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-30 04:27:11.160263: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 340 of [340, 350)
attack: step 1/30, xent loss = 0.017117, l2 loss = 0 (max 14.95), (true 763, predicted [763])
attack: step 2/30, xent loss = 0.0259824, l2 loss = 0.02835 (max 14.95), (true 763, predicted [763])
attack: step 3/30, xent loss = 0.0435198, l2 loss = 0.0675069 (max 14.95), (true 763, predicted [763])
attack: step 4/30, xent loss = 0.0863796, l2 loss = 0.126415 (max 14.95), (true 763, predicted [763])
attack: step 5/30, xent loss = 0.214368, l2 loss = 0.221115 (max 14.95), (true 763, predicted [763])
attack: step 6/30, xent loss = 0.650947, l2 loss = 0.417616 (max 14.95), (true 763, predicted [763])
attack: step 7/30, xent loss = 1.4426, l2 loss = 0.839666 (max 14.95), (true 763, predicted [763])
attack: step 8/30, xent loss = 2.60508, l2 loss = 1.4624 (max 14.95), (true 763, predicted [763])
attack: step 9/30, xent loss = 5.46635, l2 loss = 2.19527 (max 14.95), (true 763, predicted [840])
attack: step 10/30, xent loss = 12.6213, l2 loss = 3.08598 (max 14.95), (true 763, predicted [840])
attack: step 11/30, xent loss = 10.8014, l2 loss = 5.33671 (max 14.95), (true 763, predicted [840])
attack: step 12/30, xent loss = 24.1937, l2 loss = 7.95578 (max 14.95), (true 763, predicted [840])
attack: step 13/30, xent loss = 21.459, l2 loss = 9.8846 (max 14.95), (true 763, predicted [840])
attack: step 14/30, xent loss = 35.5507, l2 loss = 10.8342 (max 14.95), (true 763, predicted [840])
attack: step 15/30, xent loss = 39.9397, l2 loss = 12.2642 (max 14.95), (true 763, predicted [840])
attack: step 16/30, xent loss = 45.8277, l2 loss = 13.7377 (max 14.95), (true 763, predicted [840])
attack: step 17/30, xent loss = 37.7498, l2 loss = 15.0065 (max 14.95), (true 763, predicted [840])
attack: step 18/30, xent loss = 51.5492, l2 loss = 16.2202 (max 14.95), (true 763, predicted [840])
attack: step 19/30, xent loss = 53.5521, l2 loss = 17.4198 (max 14.95), (true 763, predicted [840])
attack: step 20/30, xent loss = 51.4689, l2 loss = 18.9845 (max 14.95), (true 763, predicted [840])
attack: step 21/30, xent loss = 68.0462, l2 loss = 19.6775 (max 14.95), (true 763, predicted [840])
attack: step 22/30, xent loss = 67.3434, l2 loss = 20.5168 (max 14.95), (true 763, predicted [840])
attack: step 23/30, xent loss = 76.6548, l2 loss = 21.1 (max 14.95), (true 763, predicted [840])
attack: step 24/30, xent loss = 72.4979, l2 loss = 21.8198 (max 14.95), (true 763, predicted [840])
attack: step 25/30, xent loss = 78.7822, l2 loss = 22.5835 (max 14.95), (true 763, predicted [840])
attack: step 26/30, xent loss = 65.2752, l2 loss = 23.683 (max 14.95), (true 763, predicted [840])
attack: step 27/30, xent loss = 87.6795, l2 loss = 24.275 (max 14.95), (true 763, predicted [840])
attack: step 28/30, xent loss = 85.5701, l2 loss = 24.8762 (max 14.95), (true 763, predicted [840])
attack: step 29/30, xent loss = 82.0653, l2 loss = 25.5695 (max 14.95), (true 763, predicted [840])
attack: step 30/30, xent loss = 86.7538, l2 loss = 26.2091 (max 14.95), (true 763, predicted [840])
check failed
true = 763, adv = 840
evaluating 341 of [340, 350)
attack: step 1/30, xent loss = 0.0573896, l2 loss = 0 (max 14.95), (true 11, predicted [11])
attack: step 2/30, xent loss = 0.0787545, l2 loss = 0.044358 (max 14.95), (true 11, predicted [11])
attack: step 3/30, xent loss = 0.125098, l2 loss = 0.10381 (max 14.95), (true 11, predicted [11])
attack: step 4/30, xent loss = 0.296895, l2 loss = 0.198827 (max 14.95), (true 11, predicted [11])
attack: step 5/30, xent loss = 3.39982, l2 loss = 0.473744 (max 14.95), (true 11, predicted [10])
attack: step 6/30, xent loss = 8.652, l2 loss = 2.44619 (max 14.95), (true 11, predicted [10])
attack: step 7/30, xent loss = 10.8795, l2 loss = 2.69627 (max 14.95), (true 11, predicted [10])
attack: step 8/30, xent loss = 12.2649, l2 loss = 2.87255 (max 14.95), (true 11, predicted [10])
attack: step 9/30, xent loss = 11.9538, l2 loss = 3.02511 (max 14.95), (true 11, predicted [10])
attack: step 10/30, xent loss = 10.5593, l2 loss = 3.59415 (max 14.95), (true 11, predicted [10])
attack: step 11/30, xent loss = 12.5229, l2 loss = 3.69707 (max 14.95), (true 11, predicted [10])
attack: step 12/30, xent loss = 13.5876, l2 loss = 3.8342 (max 14.95), (true 11, predicted [10])
attack: step 13/30, xent loss = 14.2479, l2 loss = 3.98433 (max 14.95), (true 11, predicted [10])
attack: step 14/30, xent loss = 14.7171, l2 loss = 4.18689 (max 14.95), (true 11, predicted [10])
attack: step 15/30, xent loss = 12.8543, l2 loss = 4.48657 (max 14.95), (true 11, predicted [10])
attack: step 16/30, xent loss = 16.3122, l2 loss = 4.65476 (max 14.95), (true 11, predicted [10])
attack: step 17/30, xent loss = 16.3008, l2 loss = 4.85197 (max 14.95), (true 11, predicted [10])
attack: step 18/30, xent loss = 15.6366, l2 loss = 5.12365 (max 14.95), (true 11, predicted [10])
attack: step 19/30, xent loss = 16.4316, l2 loss = 5.66127 (max 14.95), (true 11, predicted [10])
attack: step 20/30, xent loss = 13.8577, l2 loss = 6.17586 (max 14.95), (true 11, predicted [10])
attack: step 21/30, xent loss = 14.6984, l2 loss = 6.63163 (max 14.95), (true 11, predicted [10])
attack: step 22/30, xent loss = 13.759, l2 loss = 6.94497 (max 14.95), (true 11, predicted [10])
attack: step 23/30, xent loss = 13.0307, l2 loss = 7.69252 (max 14.95), (true 11, predicted [10])
attack: step 24/30, xent loss = 19.8664, l2 loss = 7.83669 (max 14.95), (true 11, predicted [10])
attack: step 25/30, xent loss = 17.9759, l2 loss = 8.12434 (max 14.95), (true 11, predicted [10])
attack: step 26/30, xent loss = 17.5909, l2 loss = 8.56175 (max 14.95), (true 11, predicted [10])
attack: step 27/30, xent loss = 19.3051, l2 loss = 8.94854 (max 14.95), (true 11, predicted [10])
attack: step 28/30, xent loss = 17.1577, l2 loss = 9.30169 (max 14.95), (true 11, predicted [10])
attack: step 29/30, xent loss = 19.8789, l2 loss = 9.86986 (max 14.95), (true 11, predicted [10])
attack: step 30/30, xent loss = 19.0185, l2 loss = 10.1856 (max 14.95), (true 11, predicted [10])
true = 11, adv = 11
evaluating 342 of [340, 350)
attack: step 1/30, xent loss = 2.82937, l2 loss = 0 (max 14.95), (true 126, predicted [783])
attack: step 2/30, xent loss = 8.58984, l2 loss = 4.79728 (max 14.95), (true 126, predicted [783])
attack: step 3/30, xent loss = 11.6274, l2 loss = 4.88315 (max 14.95), (true 126, predicted [989])
attack: step 4/30, xent loss = 11.9508, l2 loss = 5.13982 (max 14.95), (true 126, predicted [989])
attack: step 5/30, xent loss = 13.59, l2 loss = 5.51509 (max 14.95), (true 126, predicted [988])
attack: step 6/30, xent loss = 17.7964, l2 loss = 5.82296 (max 14.95), (true 126, predicted [988])
attack: step 7/30, xent loss = 23.2759, l2 loss = 6.56641 (max 14.95), (true 126, predicted [988])
attack: step 8/30, xent loss = 18.6768, l2 loss = 7.75889 (max 14.95), (true 126, predicted [988])
attack: step 9/30, xent loss = 20.4658, l2 loss = 8.69198 (max 14.95), (true 126, predicted [988])
attack: step 10/30, xent loss = 24.3977, l2 loss = 9.52756 (max 14.95), (true 126, predicted [988])
attack: step 11/30, xent loss = 30.0838, l2 loss = 10.0564 (max 14.95), (true 126, predicted [988])
attack: step 12/30, xent loss = 41.2409, l2 loss = 10.4598 (max 14.95), (true 126, predicted [988])
attack: step 13/30, xent loss = 46.773, l2 loss = 10.9686 (max 14.95), (true 126, predicted [988])
attack: step 14/30, xent loss = 40.6667, l2 loss = 11.6358 (max 14.95), (true 126, predicted [988])
attack: step 15/30, xent loss = 39.7487, l2 loss = 12.4121 (max 14.95), (true 126, predicted [988])
attack: step 16/30, xent loss = 45.2874, l2 loss = 13.0545 (max 14.95), (true 126, predicted [988])
attack: step 17/30, xent loss = 55.3813, l2 loss = 13.5514 (max 14.95), (true 126, predicted [988])
attack: step 18/30, xent loss = 55.9487, l2 loss = 14.0739 (max 14.95), (true 126, predicted [988])
attack: step 19/30, xent loss = 62.9891, l2 loss = 14.5945 (max 14.95), (true 126, predicted [988])
attack: step 20/30, xent loss = 62.7408, l2 loss = 14.9862 (max 14.95), (true 126, predicted [988])
attack: step 21/30, xent loss = 57.9099, l2 loss = 15.5927 (max 14.95), (true 126, predicted [988])
attack: step 22/30, xent loss = 52.7128, l2 loss = 16.3273 (max 14.95), (true 126, predicted [988])
attack: step 23/30, xent loss = 72.8449, l2 loss = 16.6457 (max 14.95), (true 126, predicted [988])
attack: step 24/30, xent loss = 70.133, l2 loss = 17.2081 (max 14.95), (true 126, predicted [988])
attack: step 25/30, xent loss = 69.4159, l2 loss = 17.7596 (max 14.95), (true 126, predicted [988])
attack: step 26/30, xent loss = 65.66, l2 loss = 18.329 (max 14.95), (true 126, predicted [988])
attack: step 27/30, xent loss = 69.7864, l2 loss = 18.8559 (max 14.95), (true 126, predicted [988])
attack: step 28/30, xent loss = 80.0554, l2 loss = 19.3856 (max 14.95), (true 126, predicted [988])
attack: step 29/30, xent loss = 85.1372, l2 loss = 19.7796 (max 14.95), (true 126, predicted [988])
attack: step 30/30, xent loss = 84.5439, l2 loss = 20.1329 (max 14.95), (true 126, predicted [988])
check failed
true = 126, adv = 728
evaluating 343 of [340, 350)
attack: step 1/30, xent loss = 0.0458785, l2 loss = 0 (max 14.95), (true 453, predicted [453])
attack: step 2/30, xent loss = 0.0847756, l2 loss = 0.0560536 (max 14.95), (true 453, predicted [453])
attack: step 3/30, xent loss = 0.266618, l2 loss = 0.160227 (max 14.95), (true 453, predicted [453])
attack: step 4/30, xent loss = 2.62387, l2 loss = 0.501197 (max 14.95), (true 453, predicted [519])
attack: step 5/30, xent loss = 8.5001, l2 loss = 1.94265 (max 14.95), (true 453, predicted [519])
attack: step 6/30, xent loss = 11.8278, l2 loss = 2.5104 (max 14.95), (true 453, predicted [519])
attack: step 7/30, xent loss = 12.4968, l2 loss = 3.0017 (max 14.95), (true 453, predicted [519])
attack: step 8/30, xent loss = 14.6698, l2 loss = 3.50466 (max 14.95), (true 453, predicted [519])
attack: step 9/30, xent loss = 17.8357, l2 loss = 3.81728 (max 14.95), (true 453, predicted [519])
attack: step 10/30, xent loss = 18.5004, l2 loss = 4.20422 (max 14.95), (true 453, predicted [519])
attack: step 11/30, xent loss = 20.6337, l2 loss = 4.63433 (max 14.95), (true 453, predicted [519])
attack: step 12/30, xent loss = 22.2996, l2 loss = 5.01436 (max 14.95), (true 453, predicted [519])
attack: step 13/30, xent loss = 23.4988, l2 loss = 5.37395 (max 14.95), (true 453, predicted [519])
attack: step 14/30, xent loss = 24.1842, l2 loss = 5.91693 (max 14.95), (true 453, predicted [519])
attack: step 15/30, xent loss = 23.4322, l2 loss = 6.28021 (max 14.95), (true 453, predicted [519])
attack: step 16/30, xent loss = 27.5454, l2 loss = 6.73649 (max 14.95), (true 453, predicted [519])
attack: step 17/30, xent loss = 25.5546, l2 loss = 7.18599 (max 14.95), (true 453, predicted [519])
attack: step 18/30, xent loss = 28.3586, l2 loss = 7.57902 (max 14.95), (true 453, predicted [519])
attack: step 19/30, xent loss = 26.0973, l2 loss = 8.17317 (max 14.95), (true 453, predicted [519])
attack: step 20/30, xent loss = 30.9299, l2 loss = 8.41131 (max 14.95), (true 453, predicted [519])
attack: step 21/30, xent loss = 28.1534, l2 loss = 8.81446 (max 14.95), (true 453, predicted [519])
attack: step 22/30, xent loss = 26.0266, l2 loss = 9.21083 (max 14.95), (true 453, predicted [519])
attack: step 23/30, xent loss = 32.7615, l2 loss = 9.55285 (max 14.95), (true 453, predicted [519])
attack: step 24/30, xent loss = 31.5264, l2 loss = 9.88293 (max 14.95), (true 453, predicted [519])
attack: step 25/30, xent loss = 33.8135, l2 loss = 10.2718 (max 14.95), (true 453, predicted [519])
attack: step 26/30, xent loss = 32.9046, l2 loss = 10.5811 (max 14.95), (true 453, predicted [519])
attack: step 27/30, xent loss = 37.3434, l2 loss = 10.9091 (max 14.95), (true 453, predicted [519])
attack: step 28/30, xent loss = 33.7555, l2 loss = 11.3182 (max 14.95), (true 453, predicted [519])
attack: step 29/30, xent loss = 41.378, l2 loss = 11.6485 (max 14.95), (true 453, predicted [519])
attack: step 30/30, xent loss = 40.5763, l2 loss = 11.9726 (max 14.95), (true 453, predicted [519])
true = 453, adv = 453
evaluating 344 of [340, 350)
attack: step 1/30, xent loss = 0.0638668, l2 loss = 0 (max 14.95), (true 100, predicted [100])
attack: step 2/30, xent loss = 0.075854, l2 loss = 0.0351711 (max 14.95), (true 100, predicted [100])
attack: step 3/30, xent loss = 0.0889131, l2 loss = 0.0702532 (max 14.95), (true 100, predicted [100])
attack: step 4/30, xent loss = 0.104148, l2 loss = 0.107402 (max 14.95), (true 100, predicted [100])
attack: step 5/30, xent loss = 0.121368, l2 loss = 0.146489 (max 14.95), (true 100, predicted [100])
attack: step 6/30, xent loss = 0.141246, l2 loss = 0.186653 (max 14.95), (true 100, predicted [100])
attack: step 7/30, xent loss = 0.164185, l2 loss = 0.229258 (max 14.95), (true 100, predicted [100])
attack: step 8/30, xent loss = 0.192868, l2 loss = 0.276355 (max 14.95), (true 100, predicted [100])
attack: step 9/30, xent loss = 0.226262, l2 loss = 0.32502 (max 14.95), (true 100, predicted [100])
attack: step 10/30, xent loss = 0.267343, l2 loss = 0.376917 (max 14.95), (true 100, predicted [100])
attack: step 11/30, xent loss = 0.315015, l2 loss = 0.437681 (max 14.95), (true 100, predicted [100])
attack: step 12/30, xent loss = 0.364988, l2 loss = 0.499948 (max 14.95), (true 100, predicted [100])
attack: step 13/30, xent loss = 0.420424, l2 loss = 0.565222 (max 14.95), (true 100, predicted [100])
attack: step 14/30, xent loss = 0.499084, l2 loss = 0.637913 (max 14.95), (true 100, predicted [100])
attack: step 15/30, xent loss = 0.60239, l2 loss = 0.720687 (max 14.95), (true 100, predicted [100])
