2019-05-30 00:27:30.983766: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-30 00:27:30.988891: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2600105000 Hz
2019-05-30 00:27:30.988987: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6d4a980 executing computations on platform Host. Devices:
2019-05-30 00:27:30.989000: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-30 00:27:30.989175: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 260 of [260, 270)
attack: step 1/30, xent loss = 0.0750683, l2 loss = 0 (max 14.95), (true 322, predicted [322])
attack: step 2/30, xent loss = 1.82343, l2 loss = 0.21996 (max 14.95), (true 322, predicted [326])
attack: step 3/30, xent loss = 8.04687, l2 loss = 2.47039 (max 14.95), (true 322, predicted [318])
attack: step 4/30, xent loss = 10.5065, l2 loss = 3.85315 (max 14.95), (true 322, predicted [318])
attack: step 5/30, xent loss = 12.0121, l2 loss = 4.46325 (max 14.95), (true 322, predicted [815])
attack: step 6/30, xent loss = 19.7155, l2 loss = 5.36443 (max 14.95), (true 322, predicted [815])
attack: step 7/30, xent loss = 14.2965, l2 loss = 6.64573 (max 14.95), (true 322, predicted [318])
attack: step 8/30, xent loss = 15.8515, l2 loss = 7.27236 (max 14.95), (true 322, predicted [815])
attack: step 9/30, xent loss = 17.1388, l2 loss = 8.25912 (max 14.95), (true 322, predicted [815])
attack: step 10/30, xent loss = 21.0887, l2 loss = 9.03145 (max 14.95), (true 322, predicted [815])
attack: step 11/30, xent loss = 28.5053, l2 loss = 9.95265 (max 14.95), (true 322, predicted [815])
attack: step 12/30, xent loss = 22.0753, l2 loss = 11.2638 (max 14.95), (true 322, predicted [815])
attack: step 13/30, xent loss = 29.4922, l2 loss = 11.8922 (max 14.95), (true 322, predicted [815])
attack: step 14/30, xent loss = 23.8183, l2 loss = 13.2649 (max 14.95), (true 322, predicted [815])
attack: step 15/30, xent loss = 28.8017, l2 loss = 13.6447 (max 14.95), (true 322, predicted [815])
attack: step 16/30, xent loss = 35.8295, l2 loss = 14.1266 (max 14.95), (true 322, predicted [815])
attack: step 17/30, xent loss = 34.7436, l2 loss = 14.8817 (max 14.95), (true 322, predicted [815])
attack: step 18/30, xent loss = 32.9345, l2 loss = 15.5317 (max 14.95), (true 322, predicted [815])
attack: step 19/30, xent loss = 36.3146, l2 loss = 16.3014 (max 14.95), (true 322, predicted [815])
attack: step 20/30, xent loss = 35.1124, l2 loss = 16.9034 (max 14.95), (true 322, predicted [815])
attack: step 21/30, xent loss = 41.1443, l2 loss = 17.6763 (max 14.95), (true 322, predicted [815])
attack: step 22/30, xent loss = 46.5614, l2 loss = 18.0996 (max 14.95), (true 322, predicted [815])
attack: step 23/30, xent loss = 35.85, l2 loss = 18.7434 (max 14.95), (true 322, predicted [815])
attack: step 24/30, xent loss = 31.1862, l2 loss = 19.4306 (max 14.95), (true 322, predicted [815])
attack: step 25/30, xent loss = 45.1871, l2 loss = 19.82 (max 14.95), (true 322, predicted [815])
attack: step 26/30, xent loss = 52.0082, l2 loss = 20.2775 (max 14.95), (true 322, predicted [815])
attack: step 27/30, xent loss = 60.3695, l2 loss = 20.5846 (max 14.95), (true 322, predicted [815])
attack: step 28/30, xent loss = 60.1839, l2 loss = 20.9601 (max 14.95), (true 322, predicted [815])
attack: step 29/30, xent loss = 60.7835, l2 loss = 21.237 (max 14.95), (true 322, predicted [815])
attack: step 30/30, xent loss = 49.5687, l2 loss = 21.6586 (max 14.95), (true 322, predicted [815])
check failed
true = 322, adv = 324
evaluating 261 of [260, 270)
attack: step 1/30, xent loss = 0.000575258, l2 loss = 0 (max 14.95), (true 462, predicted [462])
attack: step 2/30, xent loss = 0.000606949, l2 loss = 0.00177085 (max 14.95), (true 462, predicted [462])
attack: step 3/30, xent loss = 0.000639949, l2 loss = 0.00359035 (max 14.95), (true 462, predicted [462])
attack: step 4/30, xent loss = 0.000674497, l2 loss = 0.00542137 (max 14.95), (true 462, predicted [462])
attack: step 5/30, xent loss = 0.000710712, l2 loss = 0.00729433 (max 14.95), (true 462, predicted [462])
attack: step 6/30, xent loss = 0.000751094, l2 loss = 0.00926088 (max 14.95), (true 462, predicted [462])
attack: step 7/30, xent loss = 0.000797907, l2 loss = 0.0113633 (max 14.95), (true 462, predicted [462])
attack: step 8/30, xent loss = 0.000850792, l2 loss = 0.0136134 (max 14.95), (true 462, predicted [462])
attack: step 9/30, xent loss = 0.000912727, l2 loss = 0.0160357 (max 14.95), (true 462, predicted [462])
attack: step 10/30, xent loss = 0.000983589, l2 loss = 0.018631 (max 14.95), (true 462, predicted [462])
attack: step 11/30, xent loss = 0.00106683, l2 loss = 0.0214363 (max 14.95), (true 462, predicted [462])
attack: step 12/30, xent loss = 0.00116435, l2 loss = 0.0244344 (max 14.95), (true 462, predicted [462])
attack: step 13/30, xent loss = 0.00128461, l2 loss = 0.0277408 (max 14.95), (true 462, predicted [462])
attack: step 14/30, xent loss = 0.00143068, l2 loss = 0.0313803 (max 14.95), (true 462, predicted [462])
attack: step 15/30, xent loss = 0.00161327, l2 loss = 0.0354636 (max 14.95), (true 462, predicted [462])
attack: step 16/30, xent loss = 0.0018364, l2 loss = 0.0399488 (max 14.95), (true 462, predicted [462])
attack: step 17/30, xent loss = 0.00211944, l2 loss = 0.0449581 (max 14.95), (true 462, predicted [462])
attack: step 18/30, xent loss = 0.00249004, l2 loss = 0.0506282 (max 14.95), (true 462, predicted [462])
attack: step 19/30, xent loss = 0.00302833, l2 loss = 0.0573597 (max 14.95), (true 462, predicted [462])
attack: step 20/30, xent loss = 0.00383262, l2 loss = 0.0655262 (max 14.95), (true 462, predicted [462])
attack: step 21/30, xent loss = 0.00518003, l2 loss = 0.0758073 (max 14.95), (true 462, predicted [462])
attack: step 22/30, xent loss = 0.00754613, l2 loss = 0.0891924 (max 14.95), (true 462, predicted [462])
attack: step 23/30, xent loss = 0.0127356, l2 loss = 0.108213 (max 14.95), (true 462, predicted [462])
attack: step 24/30, xent loss = 0.0301652, l2 loss = 0.139463 (max 14.95), (true 462, predicted [462])
attack: step 25/30, xent loss = 0.209301, l2 loss = 0.216303 (max 14.95), (true 462, predicted [462])
attack: step 26/30, xent loss = 5.05348, l2 loss = 0.679233 (max 14.95), (true 462, predicted [228])
attack: step 27/30, xent loss = 6.85769, l2 loss = 2.81943 (max 14.95), (true 462, predicted [228])
attack: step 28/30, xent loss = 7.96738, l2 loss = 7.21686 (max 14.95), (true 462, predicted [228])
attack: step 29/30, xent loss = 13.0369, l2 loss = 7.5256 (max 14.95), (true 462, predicted [228])
attack: step 30/30, xent loss = 13.1064, l2 loss = 7.66865 (max 14.95), (true 462, predicted [228])
true = 462, adv = 462
evaluating 262 of [260, 270)
attack: step 1/30, xent loss = 1.38364, l2 loss = 0 (max 14.95), (true 151, predicted [151])
attack: step 2/30, xent loss = 8.94352, l2 loss = 3.37766 (max 14.95), (true 151, predicted [235])
attack: step 3/30, xent loss = 11.2628, l2 loss = 4.17413 (max 14.95), (true 151, predicted [235])
attack: step 4/30, xent loss = 11.5347, l2 loss = 4.76955 (max 14.95), (true 151, predicted [235])
attack: step 5/30, xent loss = 15.3841, l2 loss = 4.93381 (max 14.95), (true 151, predicted [235])
attack: step 6/30, xent loss = 13.6436, l2 loss = 5.31583 (max 14.95), (true 151, predicted [235])
attack: step 7/30, xent loss = 14.4791, l2 loss = 6.21083 (max 14.95), (true 151, predicted [235])
attack: step 8/30, xent loss = 18.8314, l2 loss = 6.40111 (max 14.95), (true 151, predicted [235])
attack: step 9/30, xent loss = 20.4203, l2 loss = 6.69753 (max 14.95), (true 151, predicted [235])
attack: step 10/30, xent loss = 16.0988, l2 loss = 7.0905 (max 14.95), (true 151, predicted [235])
attack: step 11/30, xent loss = 14.7579, l2 loss = 8.08102 (max 14.95), (true 151, predicted [235])
attack: step 12/30, xent loss = 20.5093, l2 loss = 8.21352 (max 14.95), (true 151, predicted [235])
attack: step 13/30, xent loss = 20.3622, l2 loss = 8.38075 (max 14.95), (true 151, predicted [235])
attack: step 14/30, xent loss = 20.5096, l2 loss = 8.66235 (max 14.95), (true 151, predicted [235])
attack: step 15/30, xent loss = 20.8862, l2 loss = 9.22258 (max 14.95), (true 151, predicted [235])
attack: step 16/30, xent loss = 24.2781, l2 loss = 9.51474 (max 14.95), (true 151, predicted [235])
attack: step 17/30, xent loss = 22.4088, l2 loss = 9.91884 (max 14.95), (true 151, predicted [235])
attack: step 18/30, xent loss = 27.7012, l2 loss = 10.3138 (max 14.95), (true 151, predicted [235])
attack: step 19/30, xent loss = 18.5654, l2 loss = 10.8345 (max 14.95), (true 151, predicted [235])
attack: step 20/30, xent loss = 19.8851, l2 loss = 11.8678 (max 14.95), (true 151, predicted [235])
attack: step 21/30, xent loss = 27.2829, l2 loss = 12.0988 (max 14.95), (true 151, predicted [235])
attack: step 22/30, xent loss = 23.9198, l2 loss = 12.5061 (max 14.95), (true 151, predicted [235])
attack: step 23/30, xent loss = 25.7642, l2 loss = 12.7309 (max 14.95), (true 151, predicted [235])
attack: step 24/30, xent loss = 24.3504, l2 loss = 13.2861 (max 14.95), (true 151, predicted [235])
attack: step 25/30, xent loss = 32.9018, l2 loss = 13.5 (max 14.95), (true 151, predicted [235])
attack: step 26/30, xent loss = 28.4361, l2 loss = 13.9882 (max 14.95), (true 151, predicted [235])
attack: step 27/30, xent loss = 35.5882, l2 loss = 14.2137 (max 14.95), (true 151, predicted [235])
attack: step 28/30, xent loss = 34.3901, l2 loss = 14.4997 (max 14.95), (true 151, predicted [235])
attack: step 29/30, xent loss = 30.0207, l2 loss = 15.0841 (max 14.95), (true 151, predicted [235])
attack: step 30/30, xent loss = 34.1274, l2 loss = 15.588 (max 14.95), (true 151, predicted [235])
check failed
true = 151, adv = 793
evaluating 263 of [260, 270)
attack: step 1/30, xent loss = 3.67784, l2 loss = 0 (max 14.95), (true 207, predicted [208])
attack: step 2/30, xent loss = 9.2354, l2 loss = 1.12725 (max 14.95), (true 207, predicted [208])
attack: step 3/30, xent loss = 13.6281, l2 loss = 1.55281 (max 14.95), (true 207, predicted [208])
attack: step 4/30, xent loss = 15.8772, l2 loss = 2.03307 (max 14.95), (true 207, predicted [208])
attack: step 5/30, xent loss = 17.0281, l2 loss = 2.60233 (max 14.95), (true 207, predicted [208])
attack: step 6/30, xent loss = 18.6409, l2 loss = 3.09935 (max 14.95), (true 207, predicted [208])
attack: step 7/30, xent loss = 21.4599, l2 loss = 3.63181 (max 14.95), (true 207, predicted [208])
attack: step 8/30, xent loss = 23.3112, l2 loss = 3.91897 (max 14.95), (true 207, predicted [208])
attack: step 9/30, xent loss = 25.3172, l2 loss = 4.2588 (max 14.95), (true 207, predicted [208])
attack: step 10/30, xent loss = 26.5572, l2 loss = 4.58403 (max 14.95), (true 207, predicted [208])
attack: step 11/30, xent loss = 28.5232, l2 loss = 4.90547 (max 14.95), (true 207, predicted [208])
attack: step 12/30, xent loss = 29.275, l2 loss = 5.16644 (max 14.95), (true 207, predicted [208])
attack: step 13/30, xent loss = 28.7813, l2 loss = 5.54791 (max 14.95), (true 207, predicted [208])
attack: step 14/30, xent loss = 31.1423, l2 loss = 5.91846 (max 14.95), (true 207, predicted [208])
attack: step 15/30, xent loss = 27.4154, l2 loss = 6.30418 (max 14.95), (true 207, predicted [208])
attack: step 16/30, xent loss = 30.9798, l2 loss = 6.67865 (max 14.95), (true 207, predicted [208])
attack: step 17/30, xent loss = 32.7366, l2 loss = 6.93328 (max 14.95), (true 207, predicted [208])
attack: step 18/30, xent loss = 33.9858, l2 loss = 7.19653 (max 14.95), (true 207, predicted [208])
attack: step 19/30, xent loss = 33.9675, l2 loss = 7.51061 (max 14.95), (true 207, predicted [208])
attack: step 20/30, xent loss = 36.3906, l2 loss = 7.77361 (max 14.95), (true 207, predicted [208])
attack: step 21/30, xent loss = 36.7302, l2 loss = 8.10936 (max 14.95), (true 207, predicted [208])
attack: step 22/30, xent loss = 38.2, l2 loss = 8.38302 (max 14.95), (true 207, predicted [208])
attack: step 23/30, xent loss = 37.6707, l2 loss = 8.65466 (max 14.95), (true 207, predicted [208])
attack: step 24/30, xent loss = 41.4558, l2 loss = 8.90927 (max 14.95), (true 207, predicted [208])
attack: step 25/30, xent loss = 42.9209, l2 loss = 9.13935 (max 14.95), (true 207, predicted [208])
attack: step 26/30, xent loss = 36.8114, l2 loss = 9.4416 (max 14.95), (true 207, predicted [208])
attack: step 27/30, xent loss = 41.4753, l2 loss = 9.65704 (max 14.95), (true 207, predicted [208])
attack: step 28/30, xent loss = 42.1994, l2 loss = 9.90687 (max 14.95), (true 207, predicted [208])
attack: step 29/30, xent loss = 44.6543, l2 loss = 10.085 (max 14.95), (true 207, predicted [208])
attack: step 30/30, xent loss = 46.5046, l2 loss = 10.3551 (max 14.95), (true 207, predicted [208])
true = 207, adv = 208
evaluating 264 of [260, 270)
attack: step 1/30, xent loss = 0.00919394, l2 loss = 0 (max 14.95), (true 403, predicted [403])
attack: step 2/30, xent loss = 0.0223774, l2 loss = 0.0290962 (max 14.95), (true 403, predicted [403])
attack: step 3/30, xent loss = 0.191798, l2 loss = 0.0999343 (max 14.95), (true 403, predicted [403])
attack: step 4/30, xent loss = 3.79649, l2 loss = 0.722335 (max 14.95), (true 403, predicted [833])
attack: step 5/30, xent loss = 7.99656, l2 loss = 2.5091 (max 14.95), (true 403, predicted [833])
attack: step 6/30, xent loss = 14.5835, l2 loss = 5.21145 (max 14.95), (true 403, predicted [833])
attack: step 7/30, xent loss = 13.8399, l2 loss = 8.15764 (max 14.95), (true 403, predicted [833])
attack: step 8/30, xent loss = 15.3099, l2 loss = 10.5327 (max 14.95), (true 403, predicted [833])
attack: step 9/30, xent loss = 27.3667, l2 loss = 11.2133 (max 14.95), (true 403, predicted [833])
attack: step 10/30, xent loss = 18.0981, l2 loss = 12.2247 (max 14.95), (true 403, predicted [833])
attack: step 11/30, xent loss = 29.2755, l2 loss = 13.5618 (max 14.95), (true 403, predicted [833])
attack: step 12/30, xent loss = 33.9056, l2 loss = 14.4429 (max 14.95), (true 403, predicted [833])
attack: step 13/30, xent loss = 34.9145, l2 loss = 15.2671 (max 14.95), (true 403, predicted [833])
attack: step 14/30, xent loss = 14.2696, l2 loss = 16.2387 (max 14.95), (true 403, predicted [833])
attack: step 15/30, xent loss = 31.2077, l2 loss = 17.1579 (max 14.95), (true 403, predicted [833])
attack: step 16/30, xent loss = 20.7362, l2 loss = 17.9234 (max 14.95), (true 403, predicted [833])
attack: step 17/30, xent loss = 31.0919, l2 loss = 18.7146 (max 14.95), (true 403, predicted [833])
attack: step 18/30, xent loss = 33.742, l2 loss = 19.32 (max 14.95), (true 403, predicted [833])
attack: step 19/30, xent loss = 42.0395, l2 loss = 19.99 (max 14.95), (true 403, predicted [833])
