2019-05-29 19:08:31.493094: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-29 19:08:31.500630: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2600015000 Hz
2019-05-29 19:08:31.500788: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6fc2160 executing computations on platform Host. Devices:
2019-05-29 19:08:31.500803: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-29 19:08:31.501003: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 920 of [920, 930)
attack: step 1/30, xent loss = 0.77789, l2 loss = 0 (max 14.95), (true 289, predicted [289])
attack: step 2/30, xent loss = 6.44497, l2 loss = 0.927496 (max 14.95), (true 289, predicted [288])
attack: step 3/30, xent loss = 10.064, l2 loss = 1.80881 (max 14.95), (true 289, predicted [288])
attack: step 4/30, xent loss = 11.7029, l2 loss = 2.2666 (max 14.95), (true 289, predicted [288])
attack: step 5/30, xent loss = 12.8792, l2 loss = 2.70204 (max 14.95), (true 289, predicted [288])
attack: step 6/30, xent loss = 13.4277, l2 loss = 3.25463 (max 14.95), (true 289, predicted [288])
attack: step 7/30, xent loss = 16.9456, l2 loss = 3.67592 (max 14.95), (true 289, predicted [288])
attack: step 8/30, xent loss = 18.5837, l2 loss = 4.11721 (max 14.95), (true 289, predicted [288])
attack: step 9/30, xent loss = 19.7141, l2 loss = 4.51231 (max 14.95), (true 289, predicted [288])
attack: step 10/30, xent loss = 19.2536, l2 loss = 4.89033 (max 14.95), (true 289, predicted [288])
attack: step 11/30, xent loss = 21.5432, l2 loss = 5.33368 (max 14.95), (true 289, predicted [288])
attack: step 12/30, xent loss = 23.0738, l2 loss = 5.66284 (max 14.95), (true 289, predicted [288])
attack: step 13/30, xent loss = 25.9626, l2 loss = 6.00613 (max 14.95), (true 289, predicted [288])
attack: step 14/30, xent loss = 25.0179, l2 loss = 6.32573 (max 14.95), (true 289, predicted [288])
attack: step 15/30, xent loss = 26.4125, l2 loss = 6.75664 (max 14.95), (true 289, predicted [288])
attack: step 16/30, xent loss = 25.9486, l2 loss = 7.12221 (max 14.95), (true 289, predicted [288])
attack: step 17/30, xent loss = 29.4809, l2 loss = 7.48171 (max 14.95), (true 289, predicted [288])
attack: step 18/30, xent loss = 29.2846, l2 loss = 7.84689 (max 14.95), (true 289, predicted [288])
attack: step 19/30, xent loss = 31.575, l2 loss = 8.16135 (max 14.95), (true 289, predicted [288])
attack: step 20/30, xent loss = 28.6911, l2 loss = 8.57256 (max 14.95), (true 289, predicted [288])
attack: step 21/30, xent loss = 33.0389, l2 loss = 8.85748 (max 14.95), (true 289, predicted [288])
attack: step 22/30, xent loss = 29.0891, l2 loss = 9.20326 (max 14.95), (true 289, predicted [288])
attack: step 23/30, xent loss = 28.293, l2 loss = 9.6104 (max 14.95), (true 289, predicted [288])
attack: step 24/30, xent loss = 37.0765, l2 loss = 9.86033 (max 14.95), (true 289, predicted [288])
attack: step 25/30, xent loss = 35.1997, l2 loss = 10.1074 (max 14.95), (true 289, predicted [288])
attack: step 26/30, xent loss = 36.0026, l2 loss = 10.4034 (max 14.95), (true 289, predicted [288])
