2019-05-29 22:18:39.020513: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-29 22:18:39.149139: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2599980000 Hz
2019-05-29 22:18:39.169412: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6ac0110 executing computations on platform Host. Devices:
2019-05-29 22:18:39.169454: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-29 22:18:39.176899: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 660 of [660, 670)
attack: step 1/30, xent loss = 0.117178, l2 loss = 0 (max 14.95), (true 696, predicted [696])
attack: step 2/30, xent loss = 0.391491, l2 loss = 0.137005 (max 14.95), (true 696, predicted [696])
attack: step 3/30, xent loss = 1.98888, l2 loss = 0.460129 (max 14.95), (true 696, predicted [462])
attack: step 4/30, xent loss = 5.26839, l2 loss = 1.18478 (max 14.95), (true 696, predicted [462])
attack: step 5/30, xent loss = 8.7856, l2 loss = 2.01238 (max 14.95), (true 696, predicted [768])
attack: step 6/30, xent loss = 10.8386, l2 loss = 2.4628 (max 14.95), (true 696, predicted [768])
attack: step 7/30, xent loss = 12.934, l2 loss = 3.02511 (max 14.95), (true 696, predicted [768])
attack: step 8/30, xent loss = 12.2405, l2 loss = 4.52326 (max 14.95), (true 696, predicted [768])
attack: step 9/30, xent loss = 16.5813, l2 loss = 5.85364 (max 14.95), (true 696, predicted [768])
attack: step 10/30, xent loss = 23.1878, l2 loss = 6.93878 (max 14.95), (true 696, predicted [768])
attack: step 11/30, xent loss = 14.2714, l2 loss = 7.94796 (max 14.95), (true 696, predicted [768])
attack: step 12/30, xent loss = 23.407, l2 loss = 8.42336 (max 14.95), (true 696, predicted [768])
attack: step 13/30, xent loss = 22.0058, l2 loss = 9.11267 (max 14.95), (true 696, predicted [768])
attack: step 14/30, xent loss = 21.9286, l2 loss = 9.77605 (max 14.95), (true 696, predicted [768])
attack: step 15/30, xent loss = 26.1769, l2 loss = 11.5973 (max 14.95), (true 696, predicted [768])
attack: step 16/30, xent loss = 22.0041, l2 loss = 12.4436 (max 14.95), (true 696, predicted [768])
attack: step 17/30, xent loss = 25.6803, l2 loss = 13.4691 (max 14.95), (true 696, predicted [768])
attack: step 18/30, xent loss = 27.3572, l2 loss = 13.9297 (max 14.95), (true 696, predicted [768])
attack: step 19/30, xent loss = 23.9044, l2 loss = 15.4239 (max 14.95), (true 696, predicted [768])
attack: step 20/30, xent loss = 30.5115, l2 loss = 15.9038 (max 14.95), (true 696, predicted [768])
attack: step 21/30, xent loss = 30.873, l2 loss = 16.4808 (max 14.95), (true 696, predicted [768])
attack: step 22/30, xent loss = 39.1704, l2 loss = 16.8161 (max 14.95), (true 696, predicted [768])
attack: step 23/30, xent loss = 36.2269, l2 loss = 17.1745 (max 14.95), (true 696, predicted [768])
attack: step 24/30, xent loss = 39.4573, l2 loss = 18.2807 (max 14.95), (true 696, predicted [768])
attack: step 25/30, xent loss = 45.8574, l2 loss = 18.6348 (max 14.95), (true 696, predicted [768])
attack: step 26/30, xent loss = 41.7015, l2 loss = 19.2391 (max 14.95), (true 696, predicted [768])
attack: step 27/30, xent loss = 40.3942, l2 loss = 19.5775 (max 14.95), (true 696, predicted [768])
attack: step 28/30, xent loss = 40.147, l2 loss = 19.9917 (max 14.95), (true 696, predicted [768])
attack: step 29/30, xent loss = 46.5224, l2 loss = 20.4642 (max 14.95), (true 696, predicted [768])
attack: step 30/30, xent loss = 48.6537, l2 loss = 20.7931 (max 14.95), (true 696, predicted [768])
check failed
true = 696, adv = 107
evaluating 661 of [660, 670)
attack: step 1/30, xent loss = 0.066554, l2 loss = 0 (max 14.95), (true 900, predicted [900])
attack: step 2/30, xent loss = 3.72155, l2 loss = 0.285011 (max 14.95), (true 900, predicted [562])
attack: step 3/30, xent loss = 8.93662, l2 loss = 3.89024 (max 14.95), (true 900, predicted [562])
attack: step 4/30, xent loss = 16.4218, l2 loss = 4.64073 (max 14.95), (true 900, predicted [562])
attack: step 5/30, xent loss = 14.741, l2 loss = 5.82134 (max 14.95), (true 900, predicted [562])
attack: step 6/30, xent loss = 21.7562, l2 loss = 7.15623 (max 14.95), (true 900, predicted [562])
attack: step 7/30, xent loss = 24.1254, l2 loss = 8.01384 (max 14.95), (true 900, predicted [562])
attack: step 8/30, xent loss = 25.762, l2 loss = 9.21281 (max 14.95), (true 900, predicted [562])
attack: step 9/30, xent loss = 25.0647, l2 loss = 10.1336 (max 14.95), (true 900, predicted [562])
attack: step 10/30, xent loss = 32.853, l2 loss = 10.6317 (max 14.95), (true 900, predicted [562])
attack: step 11/30, xent loss = 34.9016, l2 loss = 11.2142 (max 14.95), (true 900, predicted [562])
attack: step 12/30, xent loss = 27.1891, l2 loss = 11.8846 (max 14.95), (true 900, predicted [562])
attack: step 13/30, xent loss = 27.1155, l2 loss = 14.2297 (max 14.95), (true 900, predicted [562])
attack: step 14/30, xent loss = 39.1555, l2 loss = 14.4748 (max 14.95), (true 900, predicted [562])
attack: step 15/30, xent loss = 38.7071, l2 loss = 14.7743 (max 14.95), (true 900, predicted [562])
attack: step 16/30, xent loss = 33.3776, l2 loss = 15.809 (max 14.95), (true 900, predicted [562])
attack: step 17/30, xent loss = 32.6965, l2 loss = 16.2616 (max 14.95), (true 900, predicted [562])
attack: step 18/30, xent loss = 36.0606, l2 loss = 16.879 (max 14.95), (true 900, predicted [562])
attack: step 19/30, xent loss = 33.0591, l2 loss = 17.7978 (max 14.95), (true 900, predicted [562])
attack: step 20/30, xent loss = 36.2963, l2 loss = 18.1953 (max 14.95), (true 900, predicted [562])
attack: step 21/30, xent loss = 40.3783, l2 loss = 18.6473 (max 14.95), (true 900, predicted [562])
attack: step 22/30, xent loss = 44.7519, l2 loss = 19.0098 (max 14.95), (true 900, predicted [562])
attack: step 23/30, xent loss = 46.1968, l2 loss = 19.4699 (max 14.95), (true 900, predicted [562])
attack: step 24/30, xent loss = 30.8232, l2 loss = 20.0826 (max 14.95), (true 900, predicted [562])
attack: step 25/30, xent loss = 37.4806, l2 loss = 21.3524 (max 14.95), (true 900, predicted [562])
attack: step 26/30, xent loss = 52.9874, l2 loss = 21.5117 (max 14.95), (true 900, predicted [562])
attack: step 27/30, xent loss = 55.6473, l2 loss = 21.6819 (max 14.95), (true 900, predicted [562])
attack: step 28/30, xent loss = 53.1263, l2 loss = 22.1555 (max 14.95), (true 900, predicted [562])
attack: step 29/30, xent loss = 49.7677, l2 loss = 22.5062 (max 14.95), (true 900, predicted [562])
attack: step 30/30, xent loss = 54.1063, l2 loss = 23.0636 (max 14.95), (true 900, predicted [562])
check failed
true = 900, adv = 999
evaluating 662 of [660, 670)
attack: step 1/30, xent loss = 3.23343, l2 loss = 0 (max 14.95), (true 910, predicted [726])
attack: step 2/30, xent loss = 8.25875, l2 loss = 2.31892 (max 14.95), (true 910, predicted [502])
attack: step 3/30, xent loss = 10.7424, l2 loss = 2.81951 (max 14.95), (true 910, predicted [461])
attack: step 4/30, xent loss = 14.0221, l2 loss = 3.21835 (max 14.95), (true 910, predicted [478])
attack: step 5/30, xent loss = 15.3718, l2 loss = 3.97454 (max 14.95), (true 910, predicted [692])
attack: step 6/30, xent loss = 16.5174, l2 loss = 5.0936 (max 14.95), (true 910, predicted [692])
attack: step 7/30, xent loss = 22.4599, l2 loss = 6.34538 (max 14.95), (true 910, predicted [692])
attack: step 8/30, xent loss = 25.8119, l2 loss = 7.29693 (max 14.95), (true 910, predicted [692])
attack: step 9/30, xent loss = 22.1164, l2 loss = 9.18821 (max 14.95), (true 910, predicted [692])
attack: step 10/30, xent loss = 33.4696, l2 loss = 9.84472 (max 14.95), (true 910, predicted [692])
attack: step 11/30, xent loss = 31.1055, l2 loss = 10.6988 (max 14.95), (true 910, predicted [692])
attack: step 12/30, xent loss = 32.5373, l2 loss = 11.6461 (max 14.95), (true 910, predicted [692])
attack: step 13/30, xent loss = 33.8939, l2 loss = 12.3608 (max 14.95), (true 910, predicted [692])
attack: step 14/30, xent loss = 37.1895, l2 loss = 13.1807 (max 14.95), (true 910, predicted [692])
