0.000000,999
0.082738,764
0.133458,763
0.134808,762
0.155813,761
0.161711,760
0.161836,759
0.162171,758
0.163436,757
0.163502,756
0.173764,755
0.190731,754
0.197203,753
0.198887,752
0.199160,751
0.202595,750
0.204177,749
0.206007,748
0.207061,747
0.212091,746
0.213101,745
0.213915,744
0.215932,743
0.218539,742
0.219960,741
0.220562,740
0.220887,739
0.222361,738
0.224133,737
0.225789,736
0.228491,735
0.229245,734
0.231755,733
0.231862,732
0.233892,731
0.236442,730
0.237586,729
0.247595,728
0.250801,727
0.252599,726
0.254606,725
0.260439,724
0.262348,723
0.264546,722
0.268484,721
0.271561,720
0.271637,719
0.272621,718
0.273843,717
0.274533,716
0.274673,715
0.276364,714
0.280411,713
0.285011,712
0.286704,711
0.289172,710
0.291312,709
0.295742,708
0.304419,707
0.307534,706
0.309492,705
0.310600,704
0.311668,703
0.312037,702
0.312261,701
0.314131,700
0.318536,699
0.318708,698
0.319239,697
0.319481,696
0.319647,695
0.320664,694
0.322682,693
0.326042,692
0.330722,691
0.331209,690
0.332308,689
0.332978,688
0.333083,687
0.333428,686
0.334071,685
0.334934,684
0.351165,683
0.357371,682
0.357990,681
0.358128,680
0.361490,679
0.365592,678
0.369389,677
0.373929,676
0.374264,675
0.374569,674
0.374796,673
0.376109,672
0.377483,671
0.377682,670
0.382161,669
0.385973,668
0.386362,667
0.387081,666
0.387250,665
0.387793,664
0.391299,663
0.392598,662
0.395133,661
0.395468,660
0.399612,659
0.410185,658
0.414169,657
0.415835,656
0.418906,655
0.419848,654
0.420347,653
0.423546,652
0.423629,651
0.424655,650
0.424708,649
0.428782,648
0.430867,647
0.431877,646
0.432075,645
0.432338,644
0.433418,643
0.435214,642
0.435342,641
0.436457,640
0.439623,639
0.439948,638
0.445684,637
0.446993,636
0.451204,635
0.451378,634
0.453995,633
0.456922,632
0.457583,631
0.460129,630
0.464963,629
0.469273,628
0.469396,627
0.471326,626
0.471795,625
0.473744,624
0.475528,623
0.476408,622
0.477009,621
0.480591,620
0.481713,619
0.483673,618
0.486276,617
0.487035,616
0.488353,615
0.488856,614
0.494456,613
0.496792,612
0.498489,611
0.498632,610
0.498677,609
0.501197,608
0.501588,607
0.502170,606
0.504446,605
0.506437,604
0.506546,603
0.508337,602
0.508366,601
0.511494,600
0.513431,599
0.514059,598
0.515041,597
0.515352,596
0.516553,595
0.517510,594
0.517980,593
0.518863,592
0.519476,591
0.527759,590
0.529146,589
0.530720,588
0.531463,587
0.533606,586
0.535835,585
0.536424,584
0.539526,583
0.540326,582
0.540649,581
0.541473,580
0.542502,579
0.542705,578
0.543049,577
0.543250,576
0.543788,575
0.544760,574
0.547875,573
0.550246,572
0.555744,571
0.557006,570
0.557439,569
0.558764,568
0.559536,567
0.560455,566
0.563645,565
0.564903,564
0.566193,563
0.567802,562
0.569242,561
0.571659,560
0.572694,559
0.575876,558
0.578819,557
0.578959,556
0.579183,555
0.580349,554
0.586797,553
0.589492,552
0.591788,551
0.592561,550
0.592648,549
0.594128,548
0.595238,547
0.600433,546
0.607127,545
0.607906,544
0.607994,543
0.612147,542
0.615339,541
0.617286,540
0.617978,539
0.622537,538
0.636861,537
0.637043,536
0.643189,535
0.643642,534
0.645900,533
0.647976,532
0.650051,531
0.652198,530
0.657909,529
0.663849,528
0.672971,527
0.673361,526
0.674019,525
0.674633,524
0.679233,523
0.681905,522
0.682000,521
0.683222,520
0.686565,519
0.689882,518
0.690375,517
0.690954,516
0.691028,515
0.694956,514
0.701130,513
0.702893,512
0.705953,511
0.706205,510
0.706766,509
0.709188,508
0.709721,507
0.716295,506
0.718386,505
0.719984,504
0.720951,503
0.722335,502
0.723314,501
0.723890,500
0.726721,499
0.727979,498
0.731835,497
0.732057,496
0.736735,495
0.738154,494
0.738952,493
0.742114,492
0.742560,491
0.744150,490
0.745011,489
0.745348,488
0.745839,487
0.748349,486
0.750332,485
0.751541,484
0.754505,483
0.755635,482
0.755680,481
0.758606,480
0.765932,479
0.766187,478
0.766289,477
0.766310,476
0.768260,475
0.770296,474
0.774552,473
0.778289,472
0.779810,471
0.781206,470
0.784348,469
0.787624,468
0.793617,467
0.798299,466
0.800413,465
0.801248,464
0.805670,463
0.811591,462
0.816190,461
0.818259,460
0.819630,459
0.822071,458
0.823754,457
0.826338,456
0.826654,455
0.832735,454
0.836274,453
0.837139,452
0.837885,451
0.838312,450
0.838941,449
0.842954,448
0.845407,447
0.847355,446
0.848601,445
0.849958,444
0.851586,443
0.853398,442
0.857434,441
0.857824,440
0.860487,439
0.861177,438
0.868203,437
0.869427,436
0.874481,435
0.876343,434
0.877945,433
0.880197,432
0.881638,431
0.882256,430
0.883517,429
0.884693,428
0.888205,427
0.892597,426
0.896413,425
0.898751,424
0.901267,423
0.901835,422
0.903436,421
0.904097,420
0.905959,419
0.908557,418
0.909019,417
0.914926,416
0.920083,415
0.923980,414
0.925469,413
0.926144,412
0.927496,411
0.928159,410
0.931149,409
0.932690,408
0.939742,407
0.941084,406
0.942580,405
0.944596,404
0.948277,403
0.957893,402
0.962314,401
0.966456,400
0.970320,399
0.976888,398
0.982799,397
0.985031,396
0.989509,395
0.991639,394
0.994091,393
0.995877,392
1.001440,391
1.004140,390
1.006820,389
1.010390,388
1.013040,387
1.014400,386
1.014520,385
1.015040,384
1.016040,383
1.017380,382
1.024980,381
1.029940,380
1.038510,379
1.040060,378
1.041620,377
1.044200,376
1.044300,375
1.049100,374
1.057240,373
1.057310,372
1.059280,371
1.059870,370
1.060490,369
1.060920,368
1.063240,367
1.069370,366
1.072640,365
1.074320,364
1.075000,363
1.076980,362
1.079600,361
1.083600,360
1.086670,359
1.088460,358
1.090080,357
1.092230,356
1.093330,355
1.095200,354
1.095460,353
1.099220,352
1.099260,351
1.107650,350
1.110310,349
1.111820,348
1.112080,347
1.112260,346
1.115310,345
1.115660,344
1.117190,343
1.117680,342
1.119980,341
1.122080,340
1.124460,339
1.129870,338
1.132470,337
1.135860,336
1.138610,335
1.144950,334
1.148990,333
1.153730,332
1.154040,331
1.154370,330
1.158330,329
1.158550,328
1.175870,327
1.177040,326
1.185750,325
1.186590,324
1.190410,323
1.192570,322
1.194160,321
1.194930,320
1.196000,319
1.202040,318
1.203770,317
1.206960,316
1.208770,315
1.214070,314
1.215070,313
1.222910,312
1.226420,311
1.231890,310
1.233610,309
1.234880,308
1.239540,307
1.240650,306
1.241170,305
1.241940,304
1.243070,303
1.246410,302
1.247190,301
1.247720,300
1.247930,299
1.249240,298
1.250280,297
1.255940,296
1.258610,295
1.260360,294
1.260490,293
1.263150,292
1.279040,291
1.279630,290
1.283460,289
1.285190,288
1.288380,287
1.291370,286
1.295220,285
1.296500,284
1.301860,283
1.304560,282
1.309760,281
1.310550,280
1.311550,279
1.317940,278
1.323350,277
1.326760,276
1.328590,275
1.329310,274
1.329860,273
1.336870,272
1.337610,271
1.341470,270
1.342790,269
1.345910,268
1.353210,267
1.357900,266
1.358270,265
1.358460,264
1.363590,263
1.365620,262
1.367690,261
1.375780,260
1.379910,259
1.390430,258
1.399170,257
1.403750,256
1.404820,255
1.410960,254
1.411890,253
1.417440,252
1.424270,251
1.428750,250
1.430280,249
1.430620,248
1.432520,247
1.433840,246
1.435450,245
1.440830,243
1.443740,242
1.445350,241
1.450620,240
1.450880,239
1.457660,238
1.461120,237
1.461670,236
1.466900,235
1.467010,234
1.467080,233
1.477740,232
1.480980,231
1.481640,230
1.482600,229
1.483130,228
1.484180,227
1.490030,226
1.493670,225
1.506400,224
1.507110,223
1.508680,222
1.514560,221
1.518650,220
1.521070,219
1.521210,218
1.527910,217
1.529460,216
1.535230,215
1.536170,214
1.538370,213
1.551070,212
1.552120,211
1.552430,210
1.552820,209
1.554780,208
1.555980,207
1.573100,206
1.573380,205
1.580080,204
1.583410,203
1.583780,202
1.584060,201
1.584650,200
1.584660,199
1.584690,198
1.586790,197
1.586890,196
1.591410,195
1.593550,194
1.594650,193
1.599200,192
1.602140,191
1.613290,190
1.622280,189
1.629370,188
1.630250,187
1.631820,186
1.636520,185
1.638540,184
1.640230,183
1.649530,182
1.663670,181
1.676590,180
1.682980,179
1.683170,178
1.690210,177
1.690970,176
1.691580,175
1.697420,174
1.705280,173
1.706440,172
1.709560,171
1.709820,170
1.716150,169
1.720940,168
1.730670,167
1.740670,166
1.740680,165
1.746590,164
1.747830,163
1.751480,162
1.751690,161
1.752410,160
1.755500,159
1.756150,158
1.757920,157
1.758100,156
1.760420,155
1.762730,154
1.765130,153
1.783700,152
1.787130,151
1.791520,150
1.791830,149
1.794930,148
1.808360,147
1.813370,146
1.820880,145
1.821390,144
1.826690,143
1.826820,142
1.828670,141
1.830870,140
1.838470,139
1.844520,138
1.851290,137
1.853590,136
1.855170,135
1.861970,134
1.863270,133
1.872300,132
1.878260,131
1.889170,130
1.890040,129
1.913340,128
1.917400,127
1.927560,126
1.928960,125
1.929310,124
1.938710,123
1.949490,122
1.951760,121
1.978460,120
1.979490,119
1.983780,118
1.994700,117
2.003970,116
2.005510,115
2.006930,114
2.010410,113
2.013130,112
2.031390,111
2.044060,110
2.049020,109
2.051840,108
2.073830,107
2.074980,106
2.083200,105
2.083280,104
2.100280,103
2.114780,102
2.119390,101
2.123100,100
2.126180,99
2.132810,98
2.134300,97
2.146680,96
2.166590,95
2.171720,94
2.173210,93
2.195270,92
2.212290,91
2.217170,90
2.225460,89
2.228680,88
2.239240,87
2.245220,86
2.250750,85
2.255490,84
2.286330,83
2.303580,82
2.317060,81
2.340190,80
2.360950,79
2.361720,78
2.372650,77
2.391240,76
2.392830,75
2.413510,74
2.428740,73
2.442940,72
2.490070,71
2.491260,70
2.500310,69
2.503360,68
2.535150,67
2.556330,66
2.786320,65
2.809120,64
2.892500,63
2.898390,62
2.912990,61
2.932030,60
2.967400,59
2.969570,58
2.969810,57
2.973490,56
3.058290,55
3.106580,54
3.111610,53
3.175650,52
3.228360,51
3.246890,50
3.256610,49
3.276030,48
3.278420,47
3.377660,46
3.630370,45
3.728510,44
3.764860,43
3.851760,42
4.075750,41
4.303410,40
4.497340,39
5.358170,38
5.395840,37
