0.000000,999
0.175502,545
0.313115,544
0.607793,543
0.703282,542
0.732562,541
0.745655,540
0.809047,539
0.827788,538
0.855681,537
0.949508,536
0.991250,535
1.003290,534
1.012670,533
1.063070,532
1.100920,531
1.112780,530
1.180060,529
1.235740,528
1.254780,527
1.291630,526
1.341420,525
1.400670,524
1.424340,523
1.468610,522
1.496750,521
1.532980,520
1.561620,519
1.580260,518
1.612340,517
1.633980,516
1.635670,515
1.657570,514
1.708920,513
1.729420,512
1.729670,511
1.749720,510
1.749780,509
1.788450,508
1.789240,507
1.790030,506
1.821400,505
1.826720,504
1.832240,503
1.858640,502
1.859590,501
1.875770,500
1.879680,499
1.895170,498
1.911090,497
1.914780,496
1.923490,495
1.953640,494
1.955850,493
1.968020,492
1.970350,491
1.982060,490
1.987240,489
2.002890,488
2.014940,487
2.028820,486
2.030840,485
2.046060,484
2.046990,483
2.077040,482
2.084070,481
2.086420,480
2.095180,479
2.107440,478
2.132860,477
2.152920,476
2.158440,475
2.158640,474
2.161670,473
2.167240,472
2.173860,471
2.190150,470
2.191950,469
2.198240,468
2.214430,467
2.232950,466
2.237430,465
2.261120,464
2.267540,463
2.267910,462
2.274050,461
2.278020,460
2.286720,459
2.333660,458
2.336760,457
2.349150,456
2.352290,455
2.358440,454
2.362610,453
2.367470,452
2.376090,451
2.386930,450
2.387410,449
2.387630,448
2.390200,447
2.393810,446
2.399010,445
2.399440,444
2.399810,443
2.402400,442
2.413920,441
2.415540,440
2.421160,439
2.449560,438
2.450830,437
2.454560,436
2.457800,435
2.470630,434
2.477380,433
2.484000,432
2.493010,431
2.500640,430
2.502170,429
2.520340,428
2.522030,427
2.531350,426
2.542520,425
2.551960,424
2.578790,423
2.600440,422
2.627300,421
2.627810,420
2.628900,419
2.677230,418
2.689600,417
2.700590,416
2.720560,415
2.721240,414
2.728700,413
2.734320,412
2.749700,411
2.761760,410
2.766620,409
2.804920,408
2.825320,407
2.829390,406
2.837110,405
2.840910,404
2.841100,403
2.855170,402
2.879260,401
2.882450,400
2.907730,399
2.922860,398
2.928090,397
2.943070,396
2.950580,395
2.961650,394
2.966730,393
2.969910,392
2.970080,391
2.991300,390
3.006280,389
3.007270,388
3.012890,387
3.019260,386
3.030620,385
3.037760,384
3.055030,383
3.057350,382
3.066350,381
3.071720,380
3.072530,379
3.103270,378
3.111410,377
3.112460,376
3.124160,375
3.128740,374
3.128780,373
3.139500,372
3.140480,371
3.142610,370
3.143430,369
3.148720,368
3.150500,367
3.154300,366
3.162950,365
3.163420,364
3.184880,363
3.189380,362
3.209350,361
3.212750,360
3.215160,359
3.225180,358
3.229390,357
3.236150,356
3.237280,355
3.251480,354
3.258100,353
3.286790,352
3.296170,351
3.314910,350
3.318810,349
3.337330,348
3.354950,347
3.365460,346
3.365780,345
3.366660,344
3.372250,343
3.377320,342
3.399960,341
3.412440,340
3.435580,339
3.440870,338
3.458800,337
3.459630,336
3.462480,335
3.463690,334
3.474750,333
3.477150,332
3.479370,331
3.481260,330
3.520160,329
3.526550,328
3.531320,327
3.552680,326
3.555910,325
3.562490,324
3.562690,323
3.583120,322
3.605640,321
3.632260,320
3.641410,319
3.647300,318
3.649100,317
3.660370,316
3.667820,315
3.682990,314
3.730540,313
3.738210,312
3.751970,311
3.755540,310
3.790370,309
3.790990,308
3.794200,307
3.794650,306
3.809670,305
3.814240,304
3.815420,303
3.832590,302
3.834450,301
3.844040,300
3.861840,299
3.866160,298
3.870250,297
3.887680,296
3.895150,295
3.912360,294
3.919960,293
3.932210,292
3.951960,291
3.953380,290
3.953540,289
3.955780,288
3.966350,287
3.969960,286
3.981910,285
3.992680,284
3.995060,283
3.996610,282
4.015750,281
4.016060,280
4.056190,279
4.075120,278
4.107860,277
4.151020,276
4.159610,275
4.172150,274
4.203530,273
4.219300,272
4.222840,271
4.224020,270
4.229900,269
4.236610,268
4.244160,267
4.253000,266
4.253570,265
4.267000,264
4.275810,263
4.279870,262
4.279940,261
4.288260,260
4.317950,259
4.322840,258
4.328160,257
4.335850,256
4.338630,255
4.353080,254
4.354490,253
4.364850,252
4.394910,251
4.410780,250
4.416360,249
4.417200,248
4.423730,247
4.425610,246
4.442500,245
4.446480,244
4.485200,243
4.503200,242
4.516510,241
4.520240,240
4.526940,239
4.536740,238
4.555180,237
4.559820,236
4.572630,235
4.594950,234
4.597270,233
4.608500,232
4.610270,231
4.655410,230
4.656990,229
4.706740,228
4.729680,227
4.736880,226
4.750110,225
4.766220,224
4.773340,223
4.774880,222
4.804560,221
4.805950,220
4.811910,219
4.826700,218
4.827750,217
4.868980,216
4.874530,215
4.888440,214
4.912230,213
4.917200,212
4.923290,211
4.944810,210
4.961460,209
5.020670,208
5.059560,207
5.066530,206
5.068440,205
5.071170,204
5.096170,203
5.138110,202
5.150820,201
5.162540,200
5.180190,199
5.205310,198
5.221280,197
5.224470,196
5.319110,195
5.346290,194
5.354890,193
5.356110,192
5.388810,191
5.394580,190
5.421490,189
5.454520,188
5.477990,187
5.497270,186
5.498930,185
5.532810,184
5.544700,183
5.551220,182
5.625160,181
5.626760,180
5.627590,179
5.639300,178
5.639690,177
5.643190,176
5.654570,175
5.689190,174
5.709360,173
5.736030,172
5.742040,171
5.748820,170
5.788350,169
5.810880,168
5.821840,167
5.853400,166
5.860540,165
5.866710,164
5.882110,163
5.933500,162
5.934120,161
5.934510,160
5.979690,159
6.044890,158
6.051380,157
6.101340,156
6.152280,155
6.156580,154
6.171070,153
6.210850,152
6.214100,151
6.294590,150
6.407260,149
6.457780,148
6.467540,147
6.488440,146
6.504180,145
6.512680,144
6.525500,143
6.656000,142
6.679830,141
6.682990,140
6.701000,139
6.710720,138
6.799140,137
6.860320,136
6.877660,135
7.011830,134
7.043350,133
7.043790,132
7.113890,131
7.152350,130
7.367420,129
7.381710,128
7.546980,127
7.559070,126
7.603690,125
7.636960,124
7.691250,123
8.306060,122
8.522680,121
8.595820,120
8.744350,119
8.772970,118
9.037520,117
9.095670,116
9.546860,115
9.736480,114
9.887500,113
