0.000000,999
0.329454,56
0.485655,55
1.019810,54
1.320740,53
1.828860,52
2.406160,51
2.628670,50
2.636830,49
2.766460,48
2.821790,47
3.005810,46
3.139990,45
3.499800,44
3.532060,43
3.815960,42
4.221760,41
4.229970,40
4.306990,39
4.342700,38
4.707730,37
5.049970,36
5.098270,35
5.160910,34
5.243190,33
5.247330,32
5.293920,31
5.486960,30
5.525200,29
5.674330,28
5.762930,27
5.862540,26
6.339430,25
6.487040,24
6.714290,23
6.827920,22
7.473670,21
7.909820,20
9.208160,19
9.246690,18
10.760800,17
11.292200,16
11.787400,15
12.730600,14
13.090900,13
13.230000,12
13.939400,11
15.482100,10
