2019-05-30 17:47:42.671333: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-30 17:47:42.679048: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2600020000 Hz
2019-05-30 17:47:42.679154: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6fc2130 executing computations on platform Host. Devices:
2019-05-30 17:47:42.679169: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-30 17:47:42.679328: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 640 of [640, 650)
attack: step 1/30, xent loss = 0.183414, l2 loss = 0 (max 14.95), (true 264, predicted [264])
attack: step 2/30, xent loss = 1.62068, l2 loss = 0.233892 (max 14.95), (true 264, predicted [232])
attack: step 3/30, xent loss = 7.82275, l2 loss = 1.43303 (max 14.95), (true 264, predicted [232])
attack: step 4/30, xent loss = 10.8175, l2 loss = 1.79594 (max 14.95), (true 264, predicted [232])
attack: step 5/30, xent loss = 13.049, l2 loss = 2.07114 (max 14.95), (true 264, predicted [232])
attack: step 6/30, xent loss = 13.9871, l2 loss = 2.4922 (max 14.95), (true 264, predicted [232])
attack: step 7/30, xent loss = 15.1039, l2 loss = 2.92502 (max 14.95), (true 264, predicted [232])
attack: step 8/30, xent loss = 16.1728, l2 loss = 3.30451 (max 14.95), (true 264, predicted [232])
attack: step 9/30, xent loss = 17.3915, l2 loss = 3.6727 (max 14.95), (true 264, predicted [232])
attack: step 10/30, xent loss = 16.3998, l2 loss = 4.19672 (max 14.95), (true 264, predicted [232])
attack: step 11/30, xent loss = 20.8339, l2 loss = 4.47439 (max 14.95), (true 264, predicted [231])
attack: step 12/30, xent loss = 22.0412, l2 loss = 4.8515 (max 14.95), (true 264, predicted [231])
attack: step 13/30, xent loss = 21.3047, l2 loss = 5.32412 (max 14.95), (true 264, predicted [231])
attack: step 14/30, xent loss = 24.1724, l2 loss = 5.8172 (max 14.95), (true 264, predicted [231])
attack: step 15/30, xent loss = 24.9769, l2 loss = 6.25467 (max 14.95), (true 264, predicted [231])
attack: step 16/30, xent loss = 26.7423, l2 loss = 6.70846 (max 14.95), (true 264, predicted [231])
attack: step 17/30, xent loss = 25.1498, l2 loss = 7.18069 (max 14.95), (true 264, predicted [231])
attack: step 18/30, xent loss = 25.7104, l2 loss = 7.58792 (max 14.95), (true 264, predicted [231])
attack: step 19/30, xent loss = 27.154, l2 loss = 8.05115 (max 14.95), (true 264, predicted [231])
attack: step 20/30, xent loss = 28.4177, l2 loss = 8.40924 (max 14.95), (true 264, predicted [231])
attack: step 21/30, xent loss = 28.0202, l2 loss = 8.80996 (max 14.95), (true 264, predicted [231])
attack: step 22/30, xent loss = 36.0551, l2 loss = 9.08189 (max 14.95), (true 264, predicted [231])
attack: step 23/30, xent loss = 37.76, l2 loss = 9.28501 (max 14.95), (true 264, predicted [231])
attack: step 24/30, xent loss = 36.9523, l2 loss = 9.63672 (max 14.95), (true 264, predicted [231])
attack: step 25/30, xent loss = 38.6547, l2 loss = 9.9051 (max 14.95), (true 264, predicted [231])
attack: step 26/30, xent loss = 31.6729, l2 loss = 10.3435 (max 14.95), (true 264, predicted [231])
attack: step 27/30, xent loss = 36.965, l2 loss = 10.6426 (max 14.95), (true 264, predicted [231])
attack: step 28/30, xent loss = 40.9127, l2 loss = 10.8567 (max 14.95), (true 264, predicted [231])
attack: step 29/30, xent loss = 44.8071, l2 loss = 11.1194 (max 14.95), (true 264, predicted [231])
attack: step 30/30, xent loss = 43.5647, l2 loss = 11.3545 (max 14.95), (true 264, predicted [231])
true = 264, adv = 232
evaluating 641 of [640, 650)
attack: step 1/30, xent loss = 2.12112, l2 loss = 0 (max 14.95), (true 15, predicted [85])
attack: step 2/30, xent loss = 10.0779, l2 loss = 2.88077 (max 14.95), (true 15, predicted [85])
attack: step 3/30, xent loss = 13.9445, l2 loss = 3.26209 (max 14.95), (true 15, predicted [85])
attack: step 4/30, xent loss = 11.2061, l2 loss = 3.85633 (max 14.95), (true 15, predicted [85])
attack: step 5/30, xent loss = 14.2174, l2 loss = 4.58492 (max 14.95), (true 15, predicted [85])
attack: step 6/30, xent loss = 19.6194, l2 loss = 4.91461 (max 14.95), (true 15, predicted [85])
attack: step 7/30, xent loss = 16.7734, l2 loss = 5.79078 (max 14.95), (true 15, predicted [85])
attack: step 8/30, xent loss = 25.4789, l2 loss = 5.9901 (max 14.95), (true 15, predicted [85])
attack: step 9/30, xent loss = 26.6301, l2 loss = 6.31985 (max 14.95), (true 15, predicted [85])
attack: step 10/30, xent loss = 20.9935, l2 loss = 6.84633 (max 14.95), (true 15, predicted [85])
attack: step 11/30, xent loss = 21.9052, l2 loss = 7.20162 (max 14.95), (true 15, predicted [85])
attack: step 12/30, xent loss = 18.1163, l2 loss = 8.65608 (max 14.95), (true 15, predicted [85])
attack: step 13/30, xent loss = 23.7697, l2 loss = 8.80852 (max 14.95), (true 15, predicted [85])
