2019-05-30 02:56:52.370517: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-30 02:56:52.380559: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2600190000 Hz
2019-05-30 02:56:52.380821: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6fc2190 executing computations on platform Host. Devices:
2019-05-30 02:56:52.380852: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-30 02:56:52.381171: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 10 of [10, 20)
attack: step 1/30, xent loss = 0.125697, l2 loss = 0 (max 14.95), (true 834, predicted [834])
attack: step 2/30, xent loss = 0.489246, l2 loss = 0.170708 (max 14.95), (true 834, predicted [834])
attack: step 3/30, xent loss = 1.50779, l2 loss = 0.542705 (max 14.95), (true 834, predicted [906])
attack: step 4/30, xent loss = 2.53983, l2 loss = 0.974139 (max 14.95), (true 834, predicted [906])
attack: step 5/30, xent loss = 3.83606, l2 loss = 1.37535 (max 14.95), (true 834, predicted [982])
attack: step 6/30, xent loss = 6.0949, l2 loss = 1.97666 (max 14.95), (true 834, predicted [982])
attack: step 7/30, xent loss = 9.51542, l2 loss = 2.72528 (max 14.95), (true 834, predicted [982])
attack: step 8/30, xent loss = 12.4415, l2 loss = 3.32906 (max 14.95), (true 834, predicted [982])
attack: step 9/30, xent loss = 10.1956, l2 loss = 4.34603 (max 14.95), (true 834, predicted [982])
attack: step 10/30, xent loss = 13.6134, l2 loss = 5.13002 (max 14.95), (true 834, predicted [982])
attack: step 11/30, xent loss = 14.2967, l2 loss = 5.87476 (max 14.95), (true 834, predicted [982])
attack: step 12/30, xent loss = 13.8293, l2 loss = 6.79101 (max 14.95), (true 834, predicted [982])
attack: step 13/30, xent loss = 18.6788, l2 loss = 7.22405 (max 14.95), (true 834, predicted [982])
attack: step 14/30, xent loss = 23.1831, l2 loss = 7.58138 (max 14.95), (true 834, predicted [982])
attack: step 15/30, xent loss = 19.9332, l2 loss = 8.1246 (max 14.95), (true 834, predicted [982])
attack: step 16/30, xent loss = 25.1349, l2 loss = 8.5815 (max 14.95), (true 834, predicted [982])
attack: step 17/30, xent loss = 20.7754, l2 loss = 9.07805 (max 14.95), (true 834, predicted [982])
attack: step 18/30, xent loss = 25.2082, l2 loss = 9.49888 (max 14.95), (true 834, predicted [982])
attack: step 19/30, xent loss = 24.5424, l2 loss = 10.133 (max 14.95), (true 834, predicted [982])
attack: step 20/30, xent loss = 30.9271, l2 loss = 10.4306 (max 14.95), (true 834, predicted [982])
attack: step 21/30, xent loss = 33.1081, l2 loss = 10.8601 (max 14.95), (true 834, predicted [982])
attack: step 22/30, xent loss = 29.996, l2 loss = 11.4631 (max 14.95), (true 834, predicted [982])
attack: step 23/30, xent loss = 34.553, l2 loss = 11.9697 (max 14.95), (true 834, predicted [982])
attack: step 24/30, xent loss = 33.8576, l2 loss = 12.5311 (max 14.95), (true 834, predicted [982])
attack: step 25/30, xent loss = 36.5519, l2 loss = 12.8984 (max 14.95), (true 834, predicted [982])
attack: step 26/30, xent loss = 33.2577, l2 loss = 13.224 (max 14.95), (true 834, predicted [982])
attack: step 27/30, xent loss = 39.4956, l2 loss = 13.6556 (max 14.95), (true 834, predicted [982])
attack: step 28/30, xent loss = 38.8942, l2 loss = 13.9848 (max 14.95), (true 834, predicted [982])
attack: step 29/30, xent loss = 46.992, l2 loss = 14.2452 (max 14.95), (true 834, predicted [982])
attack: step 30/30, xent loss = 45.9346, l2 loss = 14.5268 (max 14.95), (true 834, predicted [982])
true = 834, adv = 834
evaluating 11 of [10, 20)
attack: step 1/30, xent loss = 0.0168018, l2 loss = 0 (max 14.95), (true 959, predicted [959])
attack: step 2/30, xent loss = 0.0367008, l2 loss = 0.0366241 (max 14.95), (true 959, predicted [959])
attack: step 3/30, xent loss = 0.271554, l2 loss = 0.117443 (max 14.95), (true 959, predicted [959])
attack: step 4/30, xent loss = 8.5777, l2 loss = 0.853398 (max 14.95), (true 959, predicted [940])
attack: step 5/30, xent loss = 12.6504, l2 loss = 2.02612 (max 14.95), (true 959, predicted [940])
attack: step 6/30, xent loss = 14.3221, l2 loss = 3.06827 (max 14.95), (true 959, predicted [940])
attack: step 7/30, xent loss = 18.1581, l2 loss = 4.0366 (max 14.95), (true 959, predicted [940])
attack: step 8/30, xent loss = 15.9134, l2 loss = 5.13621 (max 14.95), (true 959, predicted [940])
attack: step 9/30, xent loss = 15.1175, l2 loss = 5.72235 (max 14.95), (true 959, predicted [940])
attack: step 10/30, xent loss = 17.7787, l2 loss = 7.20285 (max 14.95), (true 959, predicted [940])
attack: step 11/30, xent loss = 19.0451, l2 loss = 7.70498 (max 14.95), (true 959, predicted [940])
attack: step 12/30, xent loss = 22.7337, l2 loss = 8.45258 (max 14.95), (true 959, predicted [940])
attack: step 13/30, xent loss = 24.4397, l2 loss = 9.00924 (max 14.95), (true 959, predicted [940])
attack: step 14/30, xent loss = 18.8287, l2 loss = 10.1548 (max 14.95), (true 959, predicted [940])
attack: step 15/30, xent loss = 28.272, l2 loss = 10.4488 (max 14.95), (true 959, predicted [940])
attack: step 16/30, xent loss = 25.6269, l2 loss = 10.9531 (max 14.95), (true 959, predicted [940])
attack: step 17/30, xent loss = 25.6608, l2 loss = 11.3289 (max 14.95), (true 959, predicted [940])
attack: step 18/30, xent loss = 26.9902, l2 loss = 11.9176 (max 14.95), (true 959, predicted [940])
