2019-05-29 17:52:27.570522: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-29 17:52:27.581049: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2600190000 Hz
2019-05-29 17:52:27.581276: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6d4a310 executing computations on platform Host. Devices:
2019-05-29 17:52:27.581313: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-29 17:52:27.581677: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 30 of [30, 40)
attack: step 1/30, xent loss = 4.73002, l2 loss = 0 (max 14.95), (true 978, predicted [354])
attack: step 2/30, xent loss = 9.4843, l2 loss = 4.32104 (max 14.95), (true 978, predicted [867])
attack: step 3/30, xent loss = 12.6828, l2 loss = 4.7231 (max 14.95), (true 978, predicted [598])
attack: step 4/30, xent loss = 15.0402, l2 loss = 5.13398 (max 14.95), (true 978, predicted [224])
attack: step 5/30, xent loss = 16.5776, l2 loss = 5.56118 (max 14.95), (true 978, predicted [224])
attack: step 6/30, xent loss = 12.8428, l2 loss = 6.5037 (max 14.95), (true 978, predicted [347])
attack: step 7/30, xent loss = 15.4114, l2 loss = 7.05983 (max 14.95), (true 978, predicted [347])
attack: step 8/30, xent loss = 14.268, l2 loss = 7.69293 (max 14.95), (true 978, predicted [347])
attack: step 9/30, xent loss = 17.4112, l2 loss = 8.63648 (max 14.95), (true 978, predicted [347])
attack: step 10/30, xent loss = 15.4499, l2 loss = 8.91096 (max 14.95), (true 978, predicted [224])
attack: step 11/30, xent loss = 19.8692, l2 loss = 9.19442 (max 14.95), (true 978, predicted [347])
attack: step 12/30, xent loss = 27.1082, l2 loss = 9.70772 (max 14.95), (true 978, predicted [347])
attack: step 13/30, xent loss = 21.4373, l2 loss = 10.3667 (max 14.95), (true 978, predicted [347])
attack: step 14/30, xent loss = 19.0774, l2 loss = 11.2543 (max 14.95), (true 978, predicted [347])
attack: step 15/30, xent loss = 25.3554, l2 loss = 11.386 (max 14.95), (true 978, predicted [347])
attack: step 16/30, xent loss = 19.0208, l2 loss = 12.0118 (max 14.95), (true 978, predicted [347])
attack: step 17/30, xent loss = 27.4808, l2 loss = 12.3547 (max 14.95), (true 978, predicted [347])
attack: step 18/30, xent loss = 15.9793, l2 loss = 12.6293 (max 14.95), (true 978, predicted [347])
attack: step 19/30, xent loss = 25.8349, l2 loss = 13.2813 (max 14.95), (true 978, predicted [347])
attack: step 20/30, xent loss = 24.6689, l2 loss = 13.5085 (max 14.95), (true 978, predicted [347])
attack: step 21/30, xent loss = 23.1083, l2 loss = 14.1163 (max 14.95), (true 978, predicted [347])
attack: step 22/30, xent loss = 28.6721, l2 loss = 14.2692 (max 14.95), (true 978, predicted [347])
attack: step 23/30, xent loss = 18.8453, l2 loss = 15.013 (max 14.95), (true 978, predicted [347])
attack: step 24/30, xent loss = 29.9215, l2 loss = 15.2874 (max 14.95), (true 978, predicted [347])
attack: step 25/30, xent loss = 29.2235, l2 loss = 15.5039 (max 14.95), (true 978, predicted [347])
attack: step 26/30, xent loss = 25.2004, l2 loss = 16.2292 (max 14.95), (true 978, predicted [347])
attack: step 27/30, xent loss = 31.4468, l2 loss = 16.3745 (max 14.95), (true 978, predicted [347])
attack: step 28/30, xent loss = 26.6717, l2 loss = 16.7143 (max 14.95), (true 978, predicted [347])
attack: step 29/30, xent loss = 43.5931, l2 loss = 16.8738 (max 14.95), (true 978, predicted [347])
attack: step 30/30, xent loss = 46.1738, l2 loss = 17.0891 (max 14.95), (true 978, predicted [347])
check failed
true = 978, adv = 915
evaluating 31 of [30, 40)
attack: step 1/30, xent loss = 3.13156, l2 loss = 0 (max 14.95), (true 784, predicted [744])
attack: step 2/30, xent loss = 9.10385, l2 loss = 6.67646 (max 14.95), (true 784, predicted [657])
attack: step 3/30, xent loss = 12.3775, l2 loss = 7.28166 (max 14.95), (true 784, predicted [657])
attack: step 4/30, xent loss = 11.9119, l2 loss = 7.66633 (max 14.95), (true 784, predicted [744])
attack: step 5/30, xent loss = 12.7715, l2 loss = 8.36984 (max 14.95), (true 784, predicted [744])
attack: step 6/30, xent loss = 17.9921, l2 loss = 8.96996 (max 14.95), (true 784, predicted [744])
attack: step 7/30, xent loss = 21.0252, l2 loss = 9.22454 (max 14.95), (true 784, predicted [744])
attack: step 8/30, xent loss = 22.5653, l2 loss = 9.84567 (max 14.95), (true 784, predicted [744])
attack: step 9/30, xent loss = 23.9108, l2 loss = 10.1859 (max 14.95), (true 784, predicted [744])
attack: step 10/30, xent loss = 19.5131, l2 loss = 11.0343 (max 14.95), (true 784, predicted [744])
attack: step 11/30, xent loss = 23.3458, l2 loss = 11.3399 (max 14.95), (true 784, predicted [744])
attack: step 12/30, xent loss = 26.6835, l2 loss = 11.7003 (max 14.95), (true 784, predicted [744])
attack: step 13/30, xent loss = 32.2423, l2 loss = 11.9075 (max 14.95), (true 784, predicted [744])
attack: step 14/30, xent loss = 29.6813, l2 loss = 12.21 (max 14.95), (true 784, predicted [744])
attack: step 15/30, xent loss = 33.885, l2 loss = 12.5396 (max 14.95), (true 784, predicted [744])
attack: step 16/30, xent loss = 32.8127, l2 loss = 12.8552 (max 14.95), (true 784, predicted [744])
attack: step 17/30, xent loss = 37.2816, l2 loss = 13.1987 (max 14.95), (true 784, predicted [744])
attack: step 18/30, xent loss = 40.4269, l2 loss = 13.5303 (max 14.95), (true 784, predicted [744])
attack: step 19/30, xent loss = 32.7525, l2 loss = 13.9115 (max 14.95), (true 784, predicted [744])
attack: step 20/30, xent loss = 37.0343, l2 loss = 14.341 (max 14.95), (true 784, predicted [744])
attack: step 21/30, xent loss = 45.6421, l2 loss = 14.6546 (max 14.95), (true 784, predicted [744])
attack: step 22/30, xent loss = 40.8563, l2 loss = 15.0767 (max 14.95), (true 784, predicted [744])
attack: step 23/30, xent loss = 51.0575, l2 loss = 15.3759 (max 14.95), (true 784, predicted [744])
attack: step 24/30, xent loss = 43.9308, l2 loss = 15.6705 (max 14.95), (true 784, predicted [744])
attack: step 25/30, xent loss = 45.2387, l2 loss = 16.1706 (max 14.95), (true 784, predicted [744])
attack: step 26/30, xent loss = 46.7002, l2 loss = 16.4977 (max 14.95), (true 784, predicted [744])
attack: step 27/30, xent loss = 40.2325, l2 loss = 17.131 (max 14.95), (true 784, predicted [744])
attack: step 28/30, xent loss = 35.6998, l2 loss = 17.5651 (max 14.95), (true 784, predicted [744])
attack: step 29/30, xent loss = 41.8973, l2 loss = 18.145 (max 14.95), (true 784, predicted [744])
attack: step 30/30, xent loss = 45.5209, l2 loss = 18.4332 (max 14.95), (true 784, predicted [744])
check failed
true = 784, adv = 450
evaluating 32 of [30, 40)
attack: step 1/30, xent loss = 0.568229, l2 loss = 0 (max 14.95), (true 819, predicted [819])
attack: step 2/30, xent loss = 8.39023, l2 loss = 2.00693 (max 14.95), (true 819, predicted [856])
attack: step 3/30, xent loss = 15.3747, l2 loss = 3.56301 (max 14.95), (true 819, predicted [856])
attack: step 4/30, xent loss = 18.4571, l2 loss = 4.86088 (max 14.95), (true 819, predicted [856])
attack: step 5/30, xent loss = 19.0547, l2 loss = 5.93609 (max 14.95), (true 819, predicted [856])
attack: step 6/30, xent loss = 17.3757, l2 loss = 7.81899 (max 14.95), (true 819, predicted [856])
attack: step 7/30, xent loss = 21.8151, l2 loss = 8.48911 (max 14.95), (true 819, predicted [856])
attack: step 8/30, xent loss = 23.6789, l2 loss = 9.40506 (max 14.95), (true 819, predicted [856])
attack: step 9/30, xent loss = 13.787, l2 loss = 9.99166 (max 14.95), (true 819, predicted [856])
attack: step 10/30, xent loss = 27.0929, l2 loss = 10.6162 (max 14.95), (true 819, predicted [856])
attack: step 11/30, xent loss = 28.0563, l2 loss = 11.1372 (max 14.95), (true 819, predicted [856])
attack: step 12/30, xent loss = 28.3757, l2 loss = 11.7551 (max 14.95), (true 819, predicted [856])
attack: step 13/30, xent loss = 28.6537, l2 loss = 12.2625 (max 14.95), (true 819, predicted [856])
attack: step 14/30, xent loss = 36.3693, l2 loss = 12.5921 (max 14.95), (true 819, predicted [856])
attack: step 15/30, xent loss = 36.153, l2 loss = 12.9817 (max 14.95), (true 819, predicted [856])
attack: step 16/30, xent loss = 40.4346, l2 loss = 13.2621 (max 14.95), (true 819, predicted [856])
attack: step 17/30, xent loss = 36.6441, l2 loss = 13.7273 (max 14.95), (true 819, predicted [856])
attack: step 18/30, xent loss = 44.0219, l2 loss = 14.0668 (max 14.95), (true 819, predicted [856])
attack: step 19/30, xent loss = 44.1347, l2 loss = 14.3733 (max 14.95), (true 819, predicted [856])
attack: step 20/30, xent loss = 40.8612, l2 loss = 14.8486 (max 14.95), (true 819, predicted [856])
attack: step 21/30, xent loss = 53.2795, l2 loss = 15.052 (max 14.95), (true 819, predicted [856])
attack: step 22/30, xent loss = 47.1071, l2 loss = 15.3793 (max 14.95), (true 819, predicted [856])
attack: step 23/30, xent loss = 38.6646, l2 loss = 15.9653 (max 14.95), (true 819, predicted [856])
attack: step 24/30, xent loss = 42.5776, l2 loss = 16.5861 (max 14.95), (true 819, predicted [856])
attack: step 25/30, xent loss = 53.4812, l2 loss = 16.7597 (max 14.95), (true 819, predicted [856])
attack: step 26/30, xent loss = 49.5285, l2 loss = 17.0424 (max 14.95), (true 819, predicted [856])
attack: step 27/30, xent loss = 47.8399, l2 loss = 17.3607 (max 14.95), (true 819, predicted [856])
attack: step 28/30, xent loss = 55.2878, l2 loss = 17.6752 (max 14.95), (true 819, predicted [856])
attack: step 29/30, xent loss = 56.0181, l2 loss = 17.8935 (max 14.95), (true 819, predicted [856])
attack: step 30/30, xent loss = 53.9669, l2 loss = 18.1897 (max 14.95), (true 819, predicted [856])
check failed
true = 819, adv = 879
evaluating 33 of [30, 40)
attack: step 1/30, xent loss = 0.133554, l2 loss = 0 (max 14.95), (true 644, predicted [644])
attack: step 2/30, xent loss = 5.41812, l2 loss = 0.451378 (max 14.95), (true 644, predicted [542])
attack: step 3/30, xent loss = 10.0385, l2 loss = 4.62833 (max 14.95), (true 644, predicted [542])
attack: step 4/30, xent loss = 14.8976, l2 loss = 6.5652 (max 14.95), (true 644, predicted [542])
attack: step 5/30, xent loss = 11.2277, l2 loss = 7.93003 (max 14.95), (true 644, predicted [542])
attack: step 6/30, xent loss = 14.8639, l2 loss = 9.20993 (max 14.95), (true 644, predicted [542])
attack: step 7/30, xent loss = 16.8575, l2 loss = 9.90004 (max 14.95), (true 644, predicted [542])
attack: step 8/30, xent loss = 22.4686, l2 loss = 10.9267 (max 14.95), (true 644, predicted [542])
attack: step 9/30, xent loss = 27.6538, l2 loss = 11.4605 (max 14.95), (true 644, predicted [542])
attack: step 10/30, xent loss = 22.5927, l2 loss = 12.1846 (max 14.95), (true 644, predicted [542])
attack: step 11/30, xent loss = 36.6375, l2 loss = 12.6576 (max 14.95), (true 644, predicted [542])
attack: step 12/30, xent loss = 30.3796, l2 loss = 13.3224 (max 14.95), (true 644, predicted [542])
attack: step 13/30, xent loss = 36.662, l2 loss = 13.9421 (max 14.95), (true 644, predicted [542])
attack: step 14/30, xent loss = 32.6436, l2 loss = 14.7015 (max 14.95), (true 644, predicted [542])
