2019-05-29 20:45:48.613218: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-29 20:45:48.622332: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2599945000 Hz
2019-05-29 20:45:48.622770: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6ac0110 executing computations on platform Host. Devices:
2019-05-29 20:45:48.622844: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-29 20:45:48.623106: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 160 of [160, 170)
attack: step 1/30, xent loss = 1.19672, l2 loss = 0 (max 14.95), (true 19, predicted [94])
attack: step 2/30, xent loss = 8.36888, l2 loss = 4.47024 (max 14.95), (true 19, predicted [94])
attack: step 3/30, xent loss = 9.75261, l2 loss = 4.84073 (max 14.95), (true 19, predicted [94])
attack: step 4/30, xent loss = 10.8484, l2 loss = 5.73302 (max 14.95), (true 19, predicted [94])
attack: step 5/30, xent loss = 15.1108, l2 loss = 5.96239 (max 14.95), (true 19, predicted [94])
attack: step 6/30, xent loss = 17.0944, l2 loss = 6.44304 (max 14.95), (true 19, predicted [94])
attack: step 7/30, xent loss = 10.8066, l2 loss = 7.33862 (max 14.95), (true 19, predicted [94])
attack: step 8/30, xent loss = 15.1121, l2 loss = 7.49645 (max 14.95), (true 19, predicted [94])
attack: step 9/30, xent loss = 16.0755, l2 loss = 7.87543 (max 14.95), (true 19, predicted [94])
attack: step 10/30, xent loss = 10.6592, l2 loss = 8.88673 (max 14.95), (true 19, predicted [94])
attack: step 11/30, xent loss = 18.2164, l2 loss = 8.96449 (max 14.95), (true 19, predicted [94])
attack: step 12/30, xent loss = 11.009, l2 loss = 9.4417 (max 14.95), (true 19, predicted [94])
attack: step 13/30, xent loss = 21.9991, l2 loss = 9.53311 (max 14.95), (true 19, predicted [94])
attack: step 14/30, xent loss = 20.7819, l2 loss = 9.97836 (max 14.95), (true 19, predicted [94])
attack: step 15/30, xent loss = 12.2921, l2 loss = 10.3973 (max 14.95), (true 19, predicted [94])
attack: step 16/30, xent loss = 22.684, l2 loss = 10.5692 (max 14.95), (true 19, predicted [94])
attack: step 17/30, xent loss = 20.6926, l2 loss = 10.9303 (max 14.95), (true 19, predicted [94])
attack: step 18/30, xent loss = 13.3846, l2 loss = 12.3817 (max 14.95), (true 19, predicted [94])
attack: step 19/30, xent loss = 17.1779, l2 loss = 12.5077 (max 14.95), (true 19, predicted [94])
attack: step 20/30, xent loss = 16.4311, l2 loss = 12.9868 (max 14.95), (true 19, predicted [94])
attack: step 21/30, xent loss = 21.7028, l2 loss = 13.1714 (max 14.95), (true 19, predicted [94])
attack: step 22/30, xent loss = 16.0594, l2 loss = 13.4589 (max 14.95), (true 19, predicted [94])
attack: step 23/30, xent loss = 23.6381, l2 loss = 13.6573 (max 14.95), (true 19, predicted [94])
attack: step 24/30, xent loss = 17.53, l2 loss = 13.9007 (max 14.95), (true 19, predicted [94])
attack: step 25/30, xent loss = 26.5694, l2 loss = 14.0468 (max 14.95), (true 19, predicted [94])
attack: step 26/30, xent loss = 22.4194, l2 loss = 14.3275 (max 14.95), (true 19, predicted [94])
attack: step 27/30, xent loss = 24.9907, l2 loss = 14.5936 (max 14.95), (true 19, predicted [94])
attack: step 28/30, xent loss = 21.0183, l2 loss = 14.9595 (max 14.95), (true 19, predicted [94])
attack: step 29/30, xent loss = 22.6139, l2 loss = 15.1622 (max 14.95), (true 19, predicted [94])
attack: step 30/30, xent loss = 21.3436, l2 loss = 15.4402 (max 14.95), (true 19, predicted [94])
check failed
true = 19, adv = 94
evaluating 161 of [160, 170)
attack: step 1/30, xent loss = 0.222871, l2 loss = 0 (max 14.95), (true 71, predicted [71])
attack: step 2/30, xent loss = 3.47302, l2 loss = 0.519476 (max 14.95), (true 71, predicted [79])
attack: step 3/30, xent loss = 7.55863, l2 loss = 1.7081 (max 14.95), (true 71, predicted [79])
attack: step 4/30, xent loss = 10.8847, l2 loss = 2.20072 (max 14.95), (true 71, predicted [79])
attack: step 5/30, xent loss = 13.274, l2 loss = 2.51453 (max 14.95), (true 71, predicted [79])
attack: step 6/30, xent loss = 14.2504, l2 loss = 2.88829 (max 14.95), (true 71, predicted [79])
attack: step 7/30, xent loss = 13.2083, l2 loss = 3.67954 (max 14.95), (true 71, predicted [79])
attack: step 8/30, xent loss = 16.7966, l2 loss = 4.02087 (max 14.95), (true 71, predicted [79])
attack: step 9/30, xent loss = 17.7299, l2 loss = 4.63611 (max 14.95), (true 71, predicted [79])
attack: step 10/30, xent loss = 19.3904, l2 loss = 4.94086 (max 14.95), (true 71, predicted [79])
attack: step 11/30, xent loss = 16.9653, l2 loss = 5.71746 (max 14.95), (true 71, predicted [79])
attack: step 12/30, xent loss = 22.6012, l2 loss = 5.96193 (max 14.95), (true 71, predicted [79])
attack: step 13/30, xent loss = 20.7029, l2 loss = 6.45739 (max 14.95), (true 71, predicted [79])
attack: step 14/30, xent loss = 23.677, l2 loss = 6.77736 (max 14.95), (true 71, predicted [79])
attack: step 15/30, xent loss = 21.251, l2 loss = 7.42293 (max 14.95), (true 71, predicted [79])
attack: step 16/30, xent loss = 25.8851, l2 loss = 7.81427 (max 14.95), (true 71, predicted [79])
attack: step 17/30, xent loss = 27.6495, l2 loss = 8.09506 (max 14.95), (true 71, predicted [79])
attack: step 18/30, xent loss = 25.0952, l2 loss = 8.6294 (max 14.95), (true 71, predicted [79])
attack: step 19/30, xent loss = 31.4406, l2 loss = 8.86323 (max 14.95), (true 71, predicted [79])
attack: step 20/30, xent loss = 33.4198, l2 loss = 9.24891 (max 14.95), (true 71, predicted [79])
attack: step 21/30, xent loss = 28.0824, l2 loss = 9.66551 (max 14.95), (true 71, predicted [79])
attack: step 22/30, xent loss = 25.9439, l2 loss = 10.3487 (max 14.95), (true 71, predicted [79])
attack: step 23/30, xent loss = 32.5863, l2 loss = 10.7358 (max 14.95), (true 71, predicted [79])
attack: step 24/30, xent loss = 29.0931, l2 loss = 11.155 (max 14.95), (true 71, predicted [79])
attack: step 25/30, xent loss = 30.8468, l2 loss = 11.7834 (max 14.95), (true 71, predicted [79])
attack: step 26/30, xent loss = 34.5008, l2 loss = 12.1528 (max 14.95), (true 71, predicted [79])
attack: step 27/30, xent loss = 36.3285, l2 loss = 12.5641 (max 14.95), (true 71, predicted [79])
attack: step 28/30, xent loss = 32.5081, l2 loss = 13.0615 (max 14.95), (true 71, predicted [79])
attack: step 29/30, xent loss = 47.1682, l2 loss = 13.3871 (max 14.95), (true 71, predicted [79])
attack: step 30/30, xent loss = 43.5155, l2 loss = 13.6624 (max 14.95), (true 71, predicted [79])
true = 71, adv = 124
evaluating 162 of [160, 170)
attack: step 1/30, xent loss = 0.00521644, l2 loss = 0 (max 14.95), (true 267, predicted [267])
attack: step 2/30, xent loss = 0.00612383, l2 loss = 0.00919889 (max 14.95), (true 267, predicted [267])
attack: step 3/30, xent loss = 0.00735599, l2 loss = 0.0198233 (max 14.95), (true 267, predicted [267])
attack: step 4/30, xent loss = 0.00917374, l2 loss = 0.0324992 (max 14.95), (true 267, predicted [267])
attack: step 5/30, xent loss = 0.0120205, l2 loss = 0.0481414 (max 14.95), (true 267, predicted [267])
attack: step 6/30, xent loss = 0.0168891, l2 loss = 0.0682703 (max 14.95), (true 267, predicted [267])
attack: step 7/30, xent loss = 0.0266984, l2 loss = 0.0955106 (max 14.95), (true 267, predicted [267])
attack: step 8/30, xent loss = 0.0548584, l2 loss = 0.137865 (max 14.95), (true 267, predicted [267])
attack: step 9/30, xent loss = 0.224914, l2 loss = 0.225138 (max 14.95), (true 267, predicted [267])
attack: step 10/30, xent loss = 3.0941, l2 loss = 0.547875 (max 14.95), (true 267, predicted [212])
attack: step 11/30, xent loss = 11.0091, l2 loss = 1.94944 (max 14.95), (true 267, predicted [217])
attack: step 12/30, xent loss = 13.6029, l2 loss = 2.6097 (max 14.95), (true 267, predicted [217])
attack: step 13/30, xent loss = 12.1041, l2 loss = 3.83685 (max 14.95), (true 267, predicted [217])
attack: step 14/30, xent loss = 19.0681, l2 loss = 4.23287 (max 14.95), (true 267, predicted [217])
attack: step 15/30, xent loss = 20.5822, l2 loss = 4.7817 (max 14.95), (true 267, predicted [217])
attack: step 16/30, xent loss = 19.3317, l2 loss = 5.58604 (max 14.95), (true 267, predicted [217])
attack: step 17/30, xent loss = 30.0539, l2 loss = 5.88869 (max 14.95), (true 267, predicted [217])
attack: step 18/30, xent loss = 30.7715, l2 loss = 6.27471 (max 14.95), (true 267, predicted [217])
attack: step 19/30, xent loss = 25.504, l2 loss = 6.79191 (max 14.95), (true 267, predicted [217])
attack: step 20/30, xent loss = 29.1291, l2 loss = 7.34067 (max 14.95), (true 267, predicted [217])
attack: step 21/30, xent loss = 33.9093, l2 loss = 7.75144 (max 14.95), (true 267, predicted [217])
attack: step 22/30, xent loss = 37.9573, l2 loss = 8.26227 (max 14.95), (true 267, predicted [217])
attack: step 23/30, xent loss = 32.0094, l2 loss = 8.63814 (max 14.95), (true 267, predicted [217])
attack: step 24/30, xent loss = 29.1105, l2 loss = 9.50077 (max 14.95), (true 267, predicted [217])
attack: step 25/30, xent loss = 36.1041, l2 loss = 9.89554 (max 14.95), (true 267, predicted [217])
attack: step 26/30, xent loss = 40.6814, l2 loss = 10.1746 (max 14.95), (true 267, predicted [217])
attack: step 27/30, xent loss = 36.6777, l2 loss = 10.6534 (max 14.95), (true 267, predicted [217])
attack: step 28/30, xent loss = 34.2644, l2 loss = 11.0864 (max 14.95), (true 267, predicted [217])
attack: step 29/30, xent loss = 36.6228, l2 loss = 11.5398 (max 14.95), (true 267, predicted [217])
attack: step 30/30, xent loss = 41.2702, l2 loss = 11.9023 (max 14.95), (true 267, predicted [217])
true = 267, adv = 215
evaluating 163 of [160, 170)
attack: step 1/30, xent loss = 0.477237, l2 loss = 0 (max 14.95), (true 419, predicted [419])
attack: step 2/30, xent loss = 3.49333, l2 loss = 2.96957 (max 14.95), (true 419, predicted [644])
